game_id,team_id,player_id,displayName,starter,didNotPlay,MIN,PTS,FG,3PT,FT,REB,AST,TO,STL,BLK,OREB,DREB,PF
401831375,3238,5324570,Aiden Todd,True,False,20,5,2-4,0-1,1-2,1,1,3,1,0,1,0,0
401831375,3238,5324569,Lukas Wooldridge,True,False,21,7,2-5,2-5,1-2,4,1,2,0,1,1,3,1
401831375,3238,5324565,JaColby Williams,True,False,27,8,3-7,0-3,2-3,1,1,1,0,0,0,1,2
401831375,3238,5183454,Michal Wooldridge,True,False,28,15,7-11,1-2,0-2,3,3,1,0,0,0,3,3
401831375,3238,5112944,Jalen Goar,True,False,29,18,7-13,4-9,0-0,6,1,1,1,0,0,6,0
401831375,3238,5324575,Elijah Garcia,False,False,12,0,0-1,0-1,0-0,0,0,1,0,0,0,0,3
401831375,3238,5324574,Brody Smith,False,False,4,3,0-0,0-0,3-4,0,0,0,0,0,0,0,0
401831375,3238,5324573,Austin Smith,False,False,4,0,0-2,0-2,0-0,0,0,2,0,0,0,0,0
401831375,3238,5324572,Dason Cook,False,False,5,0,0-1,0-1,0-0,1,0,0,1,0,0,1,1
401831375,3238,5324568,Kameron Burris,False,False,14,2,1-4,0-2,0-0,1,1,1,0,0,0,1,0
401831375,3238,5324567,Shannon Henthorn,False,False,3,1,0-0,0-0,1-2,0,1,0,0,0,0,0,0
401831375,3238,5324566,Jordun Willard,False,False,12,6,1-3,0-0,4-7,4,0,2,0,0,4,0,2
401831375,3238,5324564,Augustine Chibuko,False,False,4,4,2-2,0-0,0-0,2,0,0,0,0,1,1,3
401831375,3238,5261746,Camryn Reed,False,False,2,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0
401831375,3238,5261739,Cole Allen,False,False,4,0,0-2,0-2,0-0,1,0,1,0,0,0,1,0
401831375,3238,5191401,Jayden Cincotta,False,False,5,0,0-3,0-0,0-0,1,0,0,0,0,0,1,0
401831375,3238,5191396,Jonah Jenkins,False,False,6,1,0-1,0-1,1-2,1,3,2,0,0,1,0,3
401831375,3238,5261747,Mika Hoffmann,False,True,,,,,,,,,,,,,
401831375,3238,5261740,Ethan Clark,False,True,,,,,,,,,,,,,
401831375,3238,5324571,JJ Jerdee,False,True,,,,,,,,,,,,,
401831375,3238,5261742,Seth Wilkins,False,True,,,,,,,,,,,,,
401831375,2636,5313655,Matheo Coffi,True,False,15,6,3-3,0-0,0-1,8,1,2,1,1,4,4,4
401831375,2636,5101826,Kaidon Rayfield,True,False,24,10,4-10,1-2,1-3,10,1,0,1,0,4,6,2
401831375,2636,5221325,Dorian Hayes,True,False,26,9,3-7,2-4,1-1,1,4,0,2,0,0,1,1
401831375,2636,5111919,Jamir Simpson,True,False,29,21,8-15,2-6,3-4,6,3,1,0,0,2,4,0
401831375,2636,4712837,Austin Nunez,True,False,28,18,7-15,2-3,2-2,4,5,1,0,0,1,3,2
401831375,2636,5240408,Jackson Fazande,False,False,1,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0
401831375,2636,5240407,Baboucarr Njie,False,False,26,7,3-5,0-0,1-2,3,4,3,2,0,1,2,3
401831375,2636,5176290,Daniel Akitoby,False,False,5,4,2-2,0-0,0-1,3,0,1,0,0,1,2,2
401831375,2636,4898293,Mo Njie,False,False,6,5,2-2,0-0,1-3,3,0,0,0,0,1,2,1
401831375,2636,5313654,Brent Moss,False,False,22,13,5-11,3-5,0-0,10,1,0,1,0,4,6,2
401831375,2636,5103628,Macaleab Rich,False,False,14,10,4-6,0-1,2-2,1,1,1,0,0,0,1,0
401831375,2636,4905284,LJ Brown,False,False,4,0,0-1,0-0,0-1,0,0,0,1,0,0,0,2
401831375,2636,4897107,Stanley Borden,False,True,,,,,,,,,,,,,
401831375,2636,5176569,Vasean Allette,False,True,,,,,,,,,,,,,
401831375,2636,4703670,Pierce Spencer,False,True,,,,,,,,,,,,,
