game_id,team_id,player_id,starter,didNotPlay,displayName,MIN,PTS,FG,3PT,FT,REB,AST,TO,STL,BLK,OREB,DREB,PF
401830747,2460,5315806,True,False,Tristan Smith,20,7,3-5,0-1,1-2,7,3,0,1,0,2,5,2
401830747,2460,5241409,True,False,Will Hornseth,28,16,7-11,0-0,2-3,6,3,0,0,0,1,5,1
401830747,2460,4838704,True,False,Leon Bond III,35,14,6-13,2-2,0-0,5,1,3,1,0,1,4,5
401830747,2460,5241408,True,False,Max Weisbrod,17,0,0-2,0-1,0-0,4,1,2,0,0,0,4,0
401830747,2460,5107887,True,False,Trey Campbell,36,0,0-6,0-5,0-0,3,4,3,0,0,1,2,2
401830747,2460,5238171,False,False,Ismael Diouf,10,4,2-4,0-2,0-0,1,2,0,0,0,1,0,0
401830747,2460,5176385,False,False,Kyle Pock,20,15,4-10,4-10,3-3,0,0,0,0,0,0,0,0
401830747,2460,4897474,False,False,Ben Schwieger,22,3,1-4,1-3,0-0,2,1,1,1,0,0,2,2
401830747,2460,5315804,False,False,Geon Hutchins,9,1,0-1,0-0,1-2,2,0,0,1,0,1,1,1
401830747,2460,5176384,False,False,RJ Taylor,3,0,0-1,0-0,0-0,1,1,0,0,0,0,1,0
401830747,2460,5239492,False,True,Marino Dubravcic,,,,,,,,,,,,,
401830747,2460,5144119,False,True,Jalen Wilson,,,,,,,,,,,,,
401830747,2460,4897480,False,True,Chase Courbat,,,,,,,,,,,,,
401830747,2460,5315805,False,True,Levi Valdo,,,,,,,,,,,,,
401830747,2460,5241410,False,True,Cade Courbat,,,,,,,,,,,,,
401830747,2460,5241407,False,True,Redek Born,,,,,,,,,,,,,
401830747,2460,5107889,False,True,Hunter Jacobson,,,,,,,,,,,,,
401830747,202,5240387,True,False,Tyler Behrend,9,0,0-0,0-0,0-0,1,1,0,0,0,0,1,2
401830747,202,5174623,True,False,David Green,23,6,2-9,2-8,0-1,4,0,0,0,1,1,3,4
401830747,202,5313566,True,False,Ade Popoola,24,5,2-5,1-3,0-0,4,0,4,0,0,0,4,1
401830747,202,5241411,True,False,Miles Barnstable,28,11,4-8,3-5,0-0,5,0,0,0,2,0,5,2
401830747,202,5178210,True,False,Tylen Riley,25,13,3-8,1-2,6-6,0,3,3,1,0,0,0,0
401830747,202,5254174,False,False,KJ Martin Jr.,17,0,0-0,0-0,0-0,3,2,0,2,0,0,3,0
401830747,202,5105890,False,False,Romad Dean,17,4,1-3,0-2,2-2,4,0,1,0,0,1,3,0
401830747,202,5101691,False,False,Ian Smikle,14,2,1-2,0-0,0-0,4,0,1,0,0,0,4,1
401830747,202,5254171,False,False,Jaylen Lawal,15,12,4-7,2-5,2-2,1,0,0,0,0,0,1,1
401830747,202,5176734,False,False,Myles Rigsby,28,10,3-7,0-3,4-4,2,3,1,2,0,1,1,0
401830747,202,4873179,False,True,Doryan Onwuchekwa,,,,,,,,,,,,,
401830747,202,5313567,False,True,Leon Sifferlin,,,,,,,,,,,,,
401830747,202,5240910,False,True,Carter Benton,,,,,,,,,,,,,
401830747,202,5240386,False,True,Cal Conroy,,,,,,,,,,,,,
401830747,202,5107248,False,True,Terrance Ford Jr.,,,,,,,,,,,,,
