game_id,date_time_utc,home_team,away_team,season_year,status,current_period,current_clock,last_updated
6506420,11/24/2025,Troy,Toledo,2026,Final,FINAL,,2025-11-24T18:18:53.721974
6534059,11/24/2025,Towson,Rhode Island,2026,Final,FINAL,,2025-11-24T18:18:55.247847
6501189,11/24/2025,Pacific,Stony Brook,2026,Final,FINAL,,2025-11-24T18:18:56.661656
6503622,11/24/2025,Bowling Green,Bucknell,2026,Final,FINAL,,2025-11-24T18:18:57.914313
6505407,11/24/2025,FDU,East Texas A&M,2026,Final,FINAL,,2025-11-24T18:18:58.999362
6533948,11/24/2025,Oregon St.,Massachusetts,2026,Final,FINAL,,2025-11-24T18:19:00.406200
6504793,11/24/2025,Tennessee,Rutgers,2026,Final,FINAL,,2025-11-24T18:19:01.595059
6502298,11/24/2025,Vermont,Liberty,2026,Final,FINAL,,2025-11-24T18:19:02.887358
6503887,11/24/2025,Southern Ill.,UAB,2026,Final,FINAL,,2025-11-24T18:19:04.189032
6505643,11/24/2025,Belmont,Saint Francis,2026,Final,FINAL,,2025-11-24T18:19:05.358962
6501412,11/24/2025,Bethune-Cookman,Jacksonville,2026,Final,FINAL,,2025-11-24T18:19:06.770921
6504377,11/24/2025,Baylor,Creighton,2026,Final,FINAL,,2025-11-24T18:19:11.110691
6501698,11/24/2025,VMI,Buffalo,2026,Final,FINAL,,2025-11-24T18:19:12.317204
6503651,11/24/2025,NC State,Seton Hall,2026,Final,FINAL,,2025-11-24T18:19:13.444475
6503914,11/24/2025,UC Riverside,Grambling,2026,Final,FINAL,,2025-11-24T18:19:14.765859
6533947,11/24/2025,Iona,Green Bay,2026,Final,FINAL,,2025-11-24T18:19:16.222537
6501504,11/24/2025,Kansas,Notre Dame,2026,Final,FINAL,,2025-11-24T18:19:17.949307
6502134,11/24/2025,Lamar University,Oakland,2026,Final,FINAL,,2025-11-24T18:19:19.416423
6504704,11/24/2025,UTEP,William & Mary,2026,Final,FINAL,,2025-11-24T18:19:20.953963
