game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6501224,130,home,17,58,2931.0%,4,24,8,10,36,12,10,8,5,16,17,
6501224,608,away,23,57,4035.0%,1,14,15,22,45,15,11,9,2,14,10,
