game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6505863,1951,home,38,79,4810.0%,15,43,17,25,46,19,27,11,3,5,17,
6505863,1540,away,19,60,3167.0%,4,15,18,21,42,15,7,4,5,23,23,
