game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6502988,1705,home,20,71,2817.0%,7,29,13,21,41,17,9,11,4,9,20,
6502988,2005,away,28,58,4828.0%,6,14,15,26,49,12,8,6,3,14,17,
