game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6504415,209,home,19,53,3585.0%,4,15,22,27,41,13,8,8,11,12,23,
6504415,2178,away,18,55,3273.0%,5,26,21,31,40,16,12,5,2,13,21,
