game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6501695,2433,home,17,51,3333.0%,9,25,10,20,39,13,13,4,3,20,22,
6501695,489,away,20,52,3846.0%,7,17,19,27,34,9,10,12,4,12,18,
