game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6530855,1628,home,25,58,4310.0%,4,15,24,39,49,18,10,7,8,9,18,
6530855,1965,away,26,59,4407.0%,15,33,10,15,34,7,17,3,3,8,31,
