game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6501901,37,home,23,60,3833.0%,9,30,4,8,37,11,9,7,3,8,11,
6501901,2005,away,24,60,4000.0%,8,29,5,9,40,12,11,6,3,9,12,
