game_id,team_id,home_away,fieldGoalsMade,fieldGoalsAttempted,fieldGoalPercentage,threePointsMade,threePointsAttempted,freeThrowsMade,freeThrowsAttempted,totalRebounds,offensiveRebounds,assists,steals,blocks,turnovers,fouls,points
6503270,1275,home,25,58,4310.0%,11,27,17,31,37,14,16,8,4,19,29,
6503270,854,away,24,53,4528.0%,9,27,24,34,39,10,17,9,3,17,25,
