 play_id,sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
401700176101805401,101805401,JumpShot,Don McHenry missed Jumper.,0,0,1st Half,19:45,False,98,2025-01-03T00:45:07Z
401700176101805901,101805901,Defensive Rebound,Owen Aquino Defensive Rebound.,0,0,1st Half,19:40,False,2335,2025-01-03T00:06:22Z
401700176101808101,101808101,JumpShot,Jayvon Maughmer missed Three Point Jumper.,0,0,1st Half,19:18,False,2335,2025-01-03T00:45:07Z
401700176101808701,101808701,Offensive Rebound,Jayvon Maughmer Offensive Rebound.,0,0,1st Half,19:12,False,2335,2025-01-03T00:06:47Z
401700176101809101,101809101,LayUpShot,Zach Cleveland made Layup. Assisted by Jayvon Maughmer.,0,2,1st Half,19:08,True,2335,2025-01-03T00:45:07Z
401700176101815001,101815001,JumpShot,Julius Thedford made Jumper. Assisted by Tyrone Marshall Jr..,2,2,1st Half,18:49,True,98,2025-01-03T00:45:07Z
401700176101817301,101817301,LayUpShot,Zach Cleveland made Layup. Assisted by Owen Aquino.,2,4,1st Half,18:26,True,2335,2025-01-03T00:45:07Z
401700176101819101,101819101,JumpShot,Don McHenry missed Jumper.,2,4,1st Half,18:08,False,98,2025-01-03T00:45:07Z
401700176101819501,101819501,Defensive Rebound,Colin Porter Defensive Rebound.,2,4,1st Half,18:04,False,2335,2025-01-03T00:07:55Z
401700176101824401,101824401,JumpShot,Zach Cleveland missed Jumper.,2,4,1st Half,17:55,False,2335,2025-01-03T00:45:07Z
401700176101824901,101824901,Defensive Rebound,Leeroy Odiahi Defensive Rebound.,2,4,1st Half,17:50,False,98,2025-01-03T00:45:07Z
401700176101827001,101827001,JumpShot,Julius Thedford missed Jumper.,2,4,1st Half,17:29,False,98,2025-01-03T00:08:30Z
401700176101827301,101827301,Defensive Rebound,Zach Cleveland Defensive Rebound.,2,4,1st Half,17:26,False,2335,2025-01-03T00:08:33Z
401700176101828701,101828701,LayUpShot,Zach Cleveland made Layup. Assisted by Owen Aquino.,2,6,1st Half,17:12,True,2335,2025-01-03T00:45:07Z
401700176101829801,101829801,Lost Ball Turnover,Braxton Bayless Turnover.,2,6,1st Half,17:01,False,98,2025-01-03T00:45:07Z
401700176101829802,101829802,Steal,Colin Porter Steal.,2,6,1st Half,17:01,False,2335,2025-01-03T00:45:07Z
401700176101834401,101834401,PersonalFoul,Foul on Leeroy Odiahi.,2,6,1st Half,16:55,False,98,2025-01-03T00:09:34Z
401700176101834402,101834402,MadeFreeThrow,Owen Aquino made Free Throw.,2,7,1st Half,16:55,True,2335,2025-01-03T00:09:34Z
401700176101834403,101834403,MadeFreeThrow,Owen Aquino missed Free Throw.,2,7,1st Half,16:55,False,2335,2025-01-03T00:09:34Z
401700176101834601,101834601,Defensive Rebound,Enoch Kalambay Defensive Rebound.,2,7,1st Half,16:53,False,98,2025-01-03T00:09:56Z
401700176101836701,101836701,JumpShot,Enoch Kalambay missed Three Point Jumper.,2,7,1st Half,16:32,False,98,2025-01-03T00:45:07Z
401700176101837001,101837001,Defensive Rebound,Owen Aquino Defensive Rebound.,2,7,1st Half,16:29,False,2335,2025-01-03T00:45:07Z
401700176101839601,101839601,JumpShot,Jayvon Maughmer missed Three Point Jumper.,2,7,1st Half,16:03,False,2335,2025-01-03T00:45:07Z
401700176101844001,101844001,Defensive Rebound,Julius Thedford Defensive Rebound.,2,7,1st Half,15:59,False,98,2025-01-03T00:45:07Z
401700176101845401,101845401,Lost Ball Turnover,Enoch Kalambay Turnover.,2,7,1st Half,15:45,False,98,2025-01-03T00:45:07Z
401700176101845402,101845402,OfficialTVTimeOut, Official TV Timeout,2,7,1st Half,15:45,False,,2025-01-03T00:45:07Z
401700176101848201,101848201,LayUpShot,Owen Aquino made Layup.,2,9,1st Half,15:17,True,2335,2025-01-03T00:45:07Z
401700176101855201,101855201,JumpShot,Don McHenry missed Three Point Jumper.,2,9,1st Half,14:47,False,98,2025-01-03T00:45:07Z
401700176101855501,101855501,Defensive Rebound,Colin Porter Defensive Rebound.,2,9,1st Half,14:44,False,2335,2025-01-03T00:45:07Z
401700176101856501,101856501,JumpShot,Owen Aquino missed Three Point Jumper.,2,9,1st Half,14:34,False,2335,2025-01-03T00:45:07Z
401700176101856801,101856801,Defensive Rebound,Enoch Kalambay Defensive Rebound.,2,9,1st Half,14:31,False,98,2025-01-03T00:45:07Z
401700176101856901,101856901,Lost Ball Turnover,Jalen Jackson Turnover.,2,9,1st Half,14:30,False,98,2025-01-03T00:45:07Z
401700176101859802,101859802,ShortTimeOut,Western Kentucky  Timeout,2,11,1st Half,14:01,False,98,2025-01-03T00:17:16Z
401700176101865001,101865001,JumpShot,Enoch Kalambay missed Jumper.,2,11,1st Half,13:49,False,98,2025-01-03T00:45:07Z
401700176101865401,101865401,Defensive Rebound,Owen Aquino Defensive Rebound.,2,11,1st Half,13:45,False,2335,2025-01-03T00:45:07Z
401700176101866801,101866801,JumpShot,Taelon Peter missed Three Point Jumper.,2,11,1st Half,13:31,False,2335,2025-01-03T00:45:07Z
401700176101869001,101869001,PersonalFoul,Foul on Taelon Peter.,2,11,1st Half,13:09,False,2335,2025-01-03T00:19:20Z
401700176101869002,101869002,MadeFreeThrow,Khristian Lander missed Free Throw.,2,11,1st Half,13:09,False,98,2025-01-03T00:19:20Z
401700176101869003,101869003,Dead Ball Rebound,Western Kentucky Deadball Team Rebound.,2,11,1st Half,13:09,False,98,2025-01-03T00:19:20Z
401700176101869004,101869004,MadeFreeThrow,Khristian Lander made Free Throw.,3,11,1st Half,13:09,True,98,2025-01-03T00:19:20Z
401700176101874901,101874901,LayUpShot,Jayvon Maughmer missed Layup.,3,11,1st Half,12:50,False,2335,2025-01-03T00:45:07Z
401700176101874902,101874902,Block Shot,Leeroy Odiahi Block.,3,11,1st Half,12:50,False,98,2025-01-03T00:45:07Z
401700176101875501,101875501,Defensive Rebound,Braxton Bayless Defensive Rebound.,3,11,1st Half,12:44,False,98,2025-01-03T00:45:07Z
401700176101879901,101879901,LayUpShot,Zach Cleveland missed Layup.,5,14,1st Half,12:00,False,2335,2025-01-03T00:45:07Z
401700176101884101,101884101,Lost Ball Turnover,Jalen Jackson Turnover.,5,14,1st Half,11:58,False,98,2025-01-03T00:23:33Z
401700176101884102,101884102,OfficialTVTimeOut, Official TV Timeout,5,14,1st Half,11:58,False,,2025-01-03T00:23:33Z
401700176101884301,101884301,Defensive Rebound,Jalen Jackson Defensive Rebound.,5,14,1st Half,11:56,False,98,2025-01-03T00:45:07Z
401700176101885701,101885701,JumpShot,Curtis Blair III missed Three Point Jumper.,5,14,1st Half,11:42,False,2335,2025-01-03T00:45:07Z
401700176101886101,101886101,Defensive Rebound,Don McHenry Defensive Rebound.,5,14,1st Half,11:38,False,98,2025-01-03T00:45:07Z
401700176101887601,101887601,LayUpShot,Tyrone Marshall Jr. made Layup. Assisted by Braxton Bayless.,7,14,1st Half,11:23,True,98,2025-01-03T00:45:07Z
401700176101889201,101889201,JumpShot,Taelon Peter made Three Point Jumper. Assisted by Zach Cleveland.,7,17,1st Half,11:07,True,2335,2025-01-03T00:45:07Z
401700176101894801,101894801,PersonalFoul,Foul on Curtis Blair III.,7,17,1st Half,10:51,False,2335,2025-01-03T00:45:07Z
401700176101894803,101894803,Lost Ball Turnover,Braxton Bayless Turnover.,7,17,1st Half,10:51,False,98,2025-01-03T00:45:07Z
401700176101897001,101897001,PersonalFoul,Foul on Braxton Bayless.,7,17,1st Half,10:29,False,98,2025-01-03T00:25:39Z
401700176101897002,101897002,MadeFreeThrow,Owen Aquino missed Free Throw.,7,17,1st Half,10:29,False,2335,2025-01-03T00:25:39Z
401700176101897003,101897003,Dead Ball Rebound,Liberty Deadball Team Rebound.,7,17,1st Half,10:29,False,2335,2025-01-03T00:25:39Z
401700176101897004,101897004,MadeFreeThrow,Owen Aquino missed Free Throw.,7,17,1st Half,10:29,False,2335,2025-01-03T00:25:39Z
401700176101907301,101907301,JumpShot,Braxton Bayless made Jumper.,11,19,1st Half,9:26,True,98,2025-01-03T00:45:07Z
401700176101909501,101909501,Defensive Rebound,Tyrone Marshall Jr. Defensive Rebound.,11,19,1st Half,9:04,False,98,2025-01-03T00:45:07Z
401700176101914401,101914401,Defensive Rebound,Taelon Peter Defensive Rebound.,11,19,1st Half,8:55,False,2335,2025-01-03T00:45:07Z
