sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Rafael Castro vs Chris Loofe (George Washington gains possession),Rafael Castro vs Chris Loofe (George Washington gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:26.406039
2,2 Pointer by George Washington's Christian Jones,2 Pointer by George Washington's Christian Jones,2,0,1,19:38,False,397,2025-11-25T00:19:26.406052
3,Layup MISSED by Middle Tenn.'s Torey Alston,Layup MISSED by Middle Tenn.'s Torey Alston,2,0,1,19:12,False,446,2025-11-25T00:19:26.406054
4,Block by George Washington's Christian Jones,Block by George Washington's Christian Jones,2,0,1,19:12,False,397,2025-11-25T00:19:26.406055
5,Offensive rebound by Middle Tenn.'s Middle Tenn.,Offensive rebound by Middle Tenn.'s Middle Tenn.,2,0,1,19:12,False,446,2025-11-25T00:19:26.406057
6,2 Pointer by Middle Tenn.'s Tre Green,2 Pointer by Middle Tenn.'s Tre Green,2,2,1,19:09,False,446,2025-11-25T00:19:26.406071
7,Assist by Middle Tenn.'s Sean Smith,Assist by Middle Tenn.'s Sean Smith,2,2,1,19:09,False,446,2025-11-25T00:19:26.406073
8,Jumper MISSED by George Washington's Tyrone Marshall,Jumper MISSED by George Washington's Tyrone Marshall,2,2,1,18:58,False,397,2025-11-25T00:19:26.406075
9,Defensive rebound by Middle Tenn.'s Tre Green,Defensive rebound by Middle Tenn.'s Tre Green,2,2,1,18:54,False,446,2025-11-25T00:19:26.406076
10,2 Pointer by Middle Tenn.'s Torey Alston,2 Pointer by Middle Tenn.'s Torey Alston,2,4,1,18:45,False,446,2025-11-25T00:19:26.406078
11,Turnover by George Washington 's Trey Autry,Turnover by George Washington 's Trey Autry,2,4,1,18:27,False,397,2025-11-25T00:19:26.406079
12,Turnover by Middle Tenn. 's Sean Smith,Turnover by Middle Tenn. 's Sean Smith,2,4,1,18:09,False,446,2025-11-25T00:19:26.406080
13,Steal by George Washington's Trey Autry,Steal by George Washington's Trey Autry,2,4,1,18:09,False,397,2025-11-25T00:19:26.406082
14,2 Pointer by George Washington's Rafael Castro,2 Pointer by George Washington's Rafael Castro,4,4,1,18:04,False,397,2025-11-25T00:19:26.406083
15,Assist by George Washington's Trey Autry,Assist by George Washington's Trey Autry,4,4,1,18:04,False,397,2025-11-25T00:19:26.406084
16,Turnover by Middle Tenn.,Turnover by Middle Tenn.,4,4,1,17:54,False,446,2025-11-25T00:19:26.406086
17,2 Pointer by George Washington's Christian Jones,2 Pointer by George Washington's Christian Jones,6,4,1,17:39,False,397,2025-11-25T00:19:26.406087
18,2 Pointer by Middle Tenn.'s Chris Loofe,2 Pointer by Middle Tenn.'s Chris Loofe,6,6,1,17:14,False,446,2025-11-25T00:19:26.406089
19,2 Pointer by George Washington's Rafael Castro,2 Pointer by George Washington's Rafael Castro,8,6,1,16:59,False,397,2025-11-25T00:19:26.406090
20,Assist by George Washington's Christian Jones,Assist by George Washington's Christian Jones,8,6,1,16:59,False,397,2025-11-25T00:19:26.406091
21,Turnover by Middle Tenn. 's Tre Green,Turnover by Middle Tenn. 's Tre Green,8,6,1,16:42,False,446,2025-11-25T00:19:26.406093
22,Steal by George Washington's Christian Jones,Steal by George Washington's Christian Jones,8,6,1,16:42,False,397,2025-11-25T00:19:26.406094
23,Slam Dunk by George Washington's Tyrone Marshall,Slam Dunk by George Washington's Tyrone Marshall,10,6,1,16:39,True,397,2025-11-25T00:19:26.406096
24,Assist by George Washington's Christian Jones,Assist by George Washington's Christian Jones,10,6,1,16:39,False,397,2025-11-25T00:19:26.406097
25,Middle Tenn. takes a [short] time out.,Middle Tenn. takes a [short] time out.,10,6,1,16:38,False,446,2025-11-25T00:19:26.406098
26,Subbing out for Middle Tenn.-Tre Green,Subbing out for Middle Tenn.-Tre Green,10,6,1,16:38,False,446,2025-11-25T00:19:26.406100
27,Subbing out for Middle Tenn.-Sean Smith,Subbing out for Middle Tenn.-Sean Smith,10,6,1,16:38,False,446,2025-11-25T00:19:26.406101
28,Subbing in for Middle Tenn.-Alec Oglesby,Subbing in for Middle Tenn.-Alec Oglesby,10,6,1,16:38,False,446,2025-11-25T00:19:26.406102
29,Subbing in for Middle Tenn.-Jahvin Carter,Subbing in for Middle Tenn.-Jahvin Carter,10,6,1,16:38,False,446,2025-11-25T00:19:26.406104
30,Subbing out for George Washington-Trey Autry,Subbing out for George Washington-Trey Autry,10,6,1,16:38,False,397,2025-11-25T00:19:26.406105
31,Subbing out for George Washington-Christian Jones,Subbing out for George Washington-Christian Jones,10,6,1,16:38,False,397,2025-11-25T00:19:26.406106
32,Subbing out for George Washington-Tyrone Marshall,Subbing out for George Washington-Tyrone Marshall,10,6,1,16:38,False,397,2025-11-25T00:19:26.406108
33,Subbing out for George Washington-Rafael Castro,Subbing out for George Washington-Rafael Castro,10,6,1,16:38,False,397,2025-11-25T00:19:26.406109
34,Subbing in for George Washington-Tre Dinkins,Subbing in for George Washington-Tre Dinkins,10,6,1,16:38,False,397,2025-11-25T00:19:26.406110
35,Subbing in for George Washington-Jean Aranguren,Subbing in for George Washington-Jean Aranguren,10,6,1,16:38,False,397,2025-11-25T00:19:26.406112
36,Subbing in for George Washington-Garrett Johnson,Subbing in for George Washington-Garrett Johnson,10,6,1,16:38,False,397,2025-11-25T00:19:26.406113
