sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Anquan Hill vs Max Frazier (Sacred Heart gains possession),Anquan Hill vs Max Frazier (Sacred Heart gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:47.338057
2,Jumper MISSED by Sacred Heart's Fallou Gueye,Jumper MISSED by Sacred Heart's Fallou Gueye,0,0,1,19:40,False,2632,2025-11-25T00:19:47.338070
3,"Defensive rebound by Central Conn. St.'s Darin Smith, Jr.","Defensive rebound by Central Conn. St.'s Darin Smith, Jr.",0,0,1,19:39,False,1450,2025-11-25T00:19:47.338072
4,"Personal Foul on Sacred Heart's Yann Farell (Darin Smith, Jr. draws the foul)","Personal Foul on Sacred Heart's Yann Farell (Darin Smith, Jr. draws the foul)",0,0,1,19:39,False,2632,2025-11-25T00:19:47.338074
5,Turnover by Central Conn. St. 's James Jones,Turnover by Central Conn. St. 's James Jones,0,0,1,19:14,False,1450,2025-11-25T00:19:47.338076
6,Layup MISSED by Sacred Heart's Anquan Hill,Layup MISSED by Sacred Heart's Anquan Hill,0,0,1,18:50,False,2632,2025-11-25T00:19:47.338078
7,Block by Central Conn. St.'s Max Frazier,Block by Central Conn. St.'s Max Frazier,0,0,1,18:50,False,1450,2025-11-25T00:19:47.338079
8,Defensive rebound by Central Conn. St.'s James Jones,Defensive rebound by Central Conn. St.'s James Jones,0,0,1,18:47,False,1450,2025-11-25T00:19:47.338081
9,"2 Pointer MISSED by Central Conn. St.'s Darin Smith, Jr.","2 Pointer MISSED by Central Conn. St.'s Darin Smith, Jr.",0,0,1,18:41,False,1450,2025-11-25T00:19:47.338082
10,Defensive rebound by Sacred Heart's Yann Farell,Defensive rebound by Sacred Heart's Yann Farell,0,0,1,18:37,False,2632,2025-11-25T00:19:47.338084
11,Personal Foul on Central Conn. St.'s Max Frazier (Anquan Hill draws the foul),Personal Foul on Central Conn. St.'s Max Frazier (Anquan Hill draws the foul),0,0,1,18:18,False,1450,2025-11-25T00:19:47.338086
12,Free Throw MISSED  by Sacred Heart's Anquan Hill,Free Throw MISSED  by Sacred Heart's Anquan Hill,0,0,1,18:18,False,2632,2025-11-25T00:19:47.338087
13,Sacred Heart gets a rebound from a dead ball.,Sacred Heart gets a rebound from a dead ball.,0,0,1,18:18,False,2632,2025-11-25T00:19:47.338088
14,Free Throw  by Sacred Heart's Anquan Hill,Free Throw  by Sacred Heart's Anquan Hill,1,0,1,18:18,False,2632,2025-11-25T00:19:47.338090
15,2 Pointer by Central Conn. St.'s Max Frazier,2 Pointer by Central Conn. St.'s Max Frazier,1,2,1,18:05,False,1450,2025-11-25T00:19:47.338091
