sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Troy Glover II vs Grgur Brcic (Bowling Green gains possession),Troy Glover II vs Grgur Brcic (Bowling Green gains possession),0,0,1,20:00,False,0,2025-11-25T00:18:58.141898
2,Turnover by Bowling Green 's Javontae Campbell,Turnover by Bowling Green 's Javontae Campbell,0,0,1,19:33,False,2540,2025-11-25T00:18:58.141913
3,Steal by Bucknell's Jayden Williams,Steal by Bucknell's Jayden Williams,0,0,1,19:33,False,485,2025-11-25T00:18:58.141915
4,Jumper MISSED by Bucknell's Achile Spadone,Jumper MISSED by Bucknell's Achile Spadone,0,0,1,19:03,False,485,2025-11-25T00:18:58.141917
5,Defensive rebound by Bowling Green's Troy Glover II,Defensive rebound by Bowling Green's Troy Glover II,0,0,1,19:00,False,2540,2025-11-25T00:18:58.141919
6,Jumper by Bowling Green's Sam Towns,Jumper by Bowling Green's Sam Towns,0,3,1,18:32,False,2540,2025-11-25T00:18:58.141921
7,Assist by Bowling Green's Javon Ruffin,Assist by Bowling Green's Javon Ruffin,0,3,1,18:32,False,2540,2025-11-25T00:18:58.141923
8,Turnover by Bucknell 's Achile Spadone,Turnover by Bucknell 's Achile Spadone,0,3,1,18:16,False,485,2025-11-25T00:18:58.141925
9,Steal by Bowling Green's Javon Ruffin,Steal by Bowling Green's Javon Ruffin,0,3,1,18:16,False,2540,2025-11-25T00:18:58.141926
10,Turnover by Bowling Green 's Justin Thomas,Turnover by Bowling Green 's Justin Thomas,0,3,1,18:11,False,2540,2025-11-25T00:18:58.141928
11,Steal by Bucknell's Achile Spadone,Steal by Bucknell's Achile Spadone,0,3,1,18:11,False,485,2025-11-25T00:18:58.141932
12,2 Pointer by Bucknell's Achile Spadone,2 Pointer by Bucknell's Achile Spadone,2,3,1,17:51,False,485,2025-11-25T00:18:58.141933
13,Jumper by Bowling Green's Javon Ruffin,Jumper by Bowling Green's Javon Ruffin,2,6,1,17:26,False,2540,2025-11-25T00:18:58.141935
14,Assist by Bowling Green's Troy Glover II,Assist by Bowling Green's Troy Glover II,2,6,1,17:26,False,2540,2025-11-25T00:18:58.141936
15,Turnover by Bucknell 's Amon D̦rries,Turnover by Bucknell 's Amon D̦rries,2,6,1,17:05,False,485,2025-11-25T00:18:58.141939
16,Steal by Bowling Green's Sam Towns,Steal by Bowling Green's Sam Towns,2,6,1,17:05,False,2540,2025-11-25T00:18:58.141940
17,Layup MISSED by Bowling Green's Javontae Campbell,Layup MISSED by Bowling Green's Javontae Campbell,2,6,1,16:57,False,2540,2025-11-25T00:18:58.141942
18,Defensive rebound by Bucknell's Brandon McCreesh,Defensive rebound by Bucknell's Brandon McCreesh,2,6,1,16:54,False,485,2025-11-25T00:18:58.141943
19,Layup by Bucknell's Brandon McCreesh,Layup by Bucknell's Brandon McCreesh,4,6,1,16:48,False,485,2025-11-25T00:18:58.141945
20,Jumper MISSED by Bowling Green's Sam Towns,Jumper MISSED by Bowling Green's Sam Towns,4,6,1,16:16,False,2540,2025-11-25T00:18:58.141946
21,Offensive rebound by Bowling Green's Troy Glover II,Offensive rebound by Bowling Green's Troy Glover II,4,6,1,16:13,False,2540,2025-11-25T00:18:58.141947
22,Jumper by Bowling Green's Justin Thomas,Jumper by Bowling Green's Justin Thomas,4,9,1,16:06,False,2540,2025-11-25T00:18:58.141949
23,Assist by Bowling Green's Javon Ruffin,Assist by Bowling Green's Javon Ruffin,4,9,1,16:06,False,2540,2025-11-25T00:18:58.141950
24,Bucknell takes a [short] time out.,Bucknell takes a [short] time out.,4,9,1,16:05,False,485,2025-11-25T00:18:58.141951
25,Commercial time out.,Commercial time out.,4,9,1,16:05,False,0,2025-11-25T00:18:58.141953
26,Subbing out for Bowling Green-Javon Ruffin,Subbing out for Bowling Green-Javon Ruffin,4,9,1,16:05,False,2540,2025-11-25T00:18:58.141954
