sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Harlan Obioha vs Luke McEldon (West Virginia gains possession),Harlan Obioha vs Luke McEldon (West Virginia gains possession),0,0,1,20:00,False,0,2025-11-24T23:51:31.362394
2,Personal Foul on Mount St. Mary's's Mason So (Honor Huff draws the foul),Personal Foul on Mount St. Mary's's Mason So (Honor Huff draws the foul),0,0,1,19:51,False,903,2025-11-24T23:51:31.362424
3,Jumper by West Virginia's Jasper Floyd,Jumper by West Virginia's Jasper Floyd,0,2,1,19:39,False,989,2025-11-24T23:51:31.362431
4,Turnover by Mount St. Mary's 's Xavier Lipscomb,Turnover by Mount St. Mary's 's Xavier Lipscomb,0,2,1,19:30,False,903,2025-11-24T23:51:31.362437
5,Turnover by Mount St. Mary's,Turnover by Mount St. Mary's,0,2,1,19:30,False,903,2025-11-24T23:51:31.362442
6,Turnover by West Virginia 's Treysen Eaglestaff,Turnover by West Virginia 's Treysen Eaglestaff,0,2,1,19:29,False,989,2025-11-24T23:51:31.362447
7,Steal by Mount St. Mary's's Xavier Lipscomb,Steal by Mount St. Mary's's Xavier Lipscomb,0,2,1,19:29,False,903,2025-11-24T23:51:31.362453
8,Layup MISSED by Mount St. Mary's's Xavier Lipscomb,Layup MISSED by Mount St. Mary's's Xavier Lipscomb,0,2,1,19:24,False,903,2025-11-24T23:51:31.362458
9,Personal Foul on West Virginia's Brenen Lorient (Xavier Lipscomb draws the foul),Personal Foul on West Virginia's Brenen Lorient (Xavier Lipscomb draws the foul),0,2,1,19:21,False,989,2025-11-24T23:51:31.362463
10,Free Throw  by Mount St. Mary's's Xavier Lipscomb,Free Throw  by Mount St. Mary's's Xavier Lipscomb,1,2,1,19:19,False,903,2025-11-24T23:51:31.362469
11,Free Throw  by Mount St. Mary's's Xavier Lipscomb,Free Throw  by Mount St. Mary's's Xavier Lipscomb,2,2,1,19:19,False,903,2025-11-24T23:51:31.362474
12,Jumper MISSED by West Virginia's Treysen Eaglestaff,Jumper MISSED by West Virginia's Treysen Eaglestaff,2,2,1,18:56,False,989,2025-11-24T23:51:31.362480
13,Defensive rebound by Mount St. Mary's's Mason So,Defensive rebound by Mount St. Mary's's Mason So,2,2,1,18:53,False,903,2025-11-24T23:51:31.362485
14,Turnover by Mount St. Mary's 's Mason So,Turnover by Mount St. Mary's 's Mason So,2,2,1,18:36,False,903,2025-11-24T23:51:31.362489
15,Jumper by West Virginia's Jasper Floyd,Jumper by West Virginia's Jasper Floyd,2,5,1,18:16,False,989,2025-11-24T23:51:31.362494
16,Assist by West Virginia's Honor Huff,Assist by West Virginia's Honor Huff,2,5,1,18:16,False,989,2025-11-24T23:51:31.362499
17,Turnover by Mount St. Mary's 's Luke McEldon,Turnover by Mount St. Mary's 's Luke McEldon,2,5,1,17:59,False,903,2025-11-24T23:51:31.362504
18,Steal by West Virginia's Harlan Obioha,Steal by West Virginia's Harlan Obioha,2,5,1,17:59,False,989,2025-11-24T23:51:31.362510
19,Personal Foul on Mount St. Mary's's Luke McEldon (Harlan Obioha draws the foul),Personal Foul on Mount St. Mary's's Luke McEldon (Harlan Obioha draws the foul),2,5,1,17:59,False,903,2025-11-24T23:51:31.362515
20,Subbing out for West Virginia-Harlan Obioha,Subbing out for West Virginia-Harlan Obioha,2,5,1,17:57,False,989,2025-11-24T23:51:31.362520
21,Subbing in for West Virginia-DJ Thomas,Subbing in for West Virginia-DJ Thomas,2,5,1,17:57,False,989,2025-11-24T23:51:31.362526
22,Layup MISSED by West Virginia's Brenen Lorient,Layup MISSED by West Virginia's Brenen Lorient,2,5,1,17:47,False,989,2025-11-24T23:51:31.362530
23,Defensive rebound by Mount St. Mary's's Mason So,Defensive rebound by Mount St. Mary's's Mason So,2,5,1,17:44,False,903,2025-11-24T23:51:31.362536
