sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Blake Buchanan vs Zuby Ejiofor (Iowa St. gains possession),Blake Buchanan vs Zuby Ejiofor (Iowa St. gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:24.134114
2,Turnover by Iowa St. 's Joshua Jefferson,Turnover by Iowa St. 's Joshua Jefferson,0,0,1,19:43,False,414,2025-11-25T00:19:24.134127
3,Jumper by St. John's (NY)'s Joson Sanon,Jumper by St. John's (NY)'s Joson Sanon,0,3,1,19:26,False,1673,2025-11-25T00:19:24.134129
4,Assist by St. John's (NY)'s Zuby Ejiofor,Assist by St. John's (NY)'s Zuby Ejiofor,0,3,1,19:26,False,1673,2025-11-25T00:19:24.134131
5,Slam Dunk by Iowa St.'s Killyan Toure,Slam Dunk by Iowa St.'s Killyan Toure,2,3,1,19:07,True,414,2025-11-25T00:19:24.134132
6,Layup by St. John's (NY)'s Bryce Hopkins,Layup by St. John's (NY)'s Bryce Hopkins,2,5,1,18:48,False,1673,2025-11-25T00:19:24.134134
7,Assist by St. John's (NY)'s Zuby Ejiofor,Assist by St. John's (NY)'s Zuby Ejiofor,2,5,1,18:48,False,1673,2025-11-25T00:19:24.134135
8,2 Pointer by Iowa St.'s Joshua Jefferson,2 Pointer by Iowa St.'s Joshua Jefferson,4,5,1,18:32,False,414,2025-11-25T00:19:24.134137
9,Assist by Iowa St.'s Tamin Lipsey,Assist by Iowa St.'s Tamin Lipsey,4,5,1,18:32,False,414,2025-11-25T00:19:24.134138
10,Jumper MISSED by St. John's (NY)'s Oziyah Sellers,Jumper MISSED by St. John's (NY)'s Oziyah Sellers,4,5,1,18:01,False,1673,2025-11-25T00:19:24.134140
11,Defensive rebound by Iowa St.'s Iowa St.,Defensive rebound by Iowa St.'s Iowa St.,4,5,1,17:59,False,414,2025-11-25T00:19:24.134141
12,3 Pointer by Iowa St.'s Tamin Lipsey,3 Pointer by Iowa St.'s Tamin Lipsey,7,5,1,17:54,False,414,2025-11-25T00:19:24.134143
13,2 Pointer MISSED by St. John's (NY)'s Bryce Hopkins,2 Pointer MISSED by St. John's (NY)'s Bryce Hopkins,7,5,1,17:31,False,1673,2025-11-25T00:19:24.134144
14,Defensive rebound by Iowa St.'s Blake Buchanan,Defensive rebound by Iowa St.'s Blake Buchanan,7,5,1,17:29,False,414,2025-11-25T00:19:24.134145
15,2 Pointer by Iowa St.'s Milan Momcilovic,2 Pointer by Iowa St.'s Milan Momcilovic,9,5,1,17:07,False,414,2025-11-25T00:19:24.134147
16,2 Pointer by St. John's (NY)'s Joson Sanon,2 Pointer by St. John's (NY)'s Joson Sanon,9,7,1,16:49,False,1673,2025-11-25T00:19:24.134148
17,2 Pointer MISSED by Iowa St.'s Joshua Jefferson,2 Pointer MISSED by Iowa St.'s Joshua Jefferson,9,7,1,16:34,False,414,2025-11-25T00:19:24.134150
18,Defensive rebound by St. John's (NY)'s Zuby Ejiofor,Defensive rebound by St. John's (NY)'s Zuby Ejiofor,9,7,1,16:31,False,1673,2025-11-25T00:19:24.134151
19,Foul on St. John's (NY)'sSt. John's (NY),Foul on St. John's (NY)'sSt. John's (NY),9,7,1,16:31,False,1673,2025-11-25T00:19:24.134153
20,Personal Foul on Iowa St.'s Blake Buchanan (Zuby Ejiofor draws the foul),Personal Foul on Iowa St.'s Blake Buchanan (Zuby Ejiofor draws the foul),9,7,1,16:31,False,414,2025-11-25T00:19:24.134155
21,Subbing out for Iowa St.-Tamin Lipsey,Subbing out for Iowa St.-Tamin Lipsey,9,7,1,16:31,False,414,2025-11-25T00:19:24.134156
22,Subbing out for Iowa St.-Blake Buchanan,Subbing out for Iowa St.-Blake Buchanan,9,7,1,16:31,False,414,2025-11-25T00:19:24.134157
23,Subbing in for Iowa St.-Nate Heise,Subbing in for Iowa St.-Nate Heise,9,7,1,16:31,False,414,2025-11-25T00:19:24.134159
24,Subbing in for Iowa St.-Dominykas Pleta,Subbing in for Iowa St.-Dominykas Pleta,9,7,1,16:31,False,414,2025-11-25T00:19:24.134160
