sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,LJ Wells vs Yvens Paul (Northern Ky. gains possession),LJ Wells vs Yvens Paul (Northern Ky. gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:52.206746
2,Jumper MISSED by Northern Ky.'s Dan Gherezgher,Jumper MISSED by Northern Ky.'s Dan Gherezgher,0,0,1,19:44,False,1647,2025-11-25T00:19:52.206761
3,Defensive rebound by Eastern Ky.'s MJ Williams,Defensive rebound by Eastern Ky.'s MJ Williams,0,0,1,19:38,False,42,2025-11-25T00:19:52.206764
4,Jumper MISSED by Eastern Ky.'s Jackson Holt,Jumper MISSED by Eastern Ky.'s Jackson Holt,0,0,1,19:25,False,42,2025-11-25T00:19:52.206766
5,Block by Northern Ky.'s Kael Robinson,Block by Northern Ky.'s Kael Robinson,0,0,1,19:25,False,1647,2025-11-25T00:19:52.206768
6,Defensive rebound by Northern Ky.'s Ethan Elliott,Defensive rebound by Northern Ky.'s Ethan Elliott,0,0,1,19:19,False,1647,2025-11-25T00:19:52.206771
7,2 Pointer by Northern Ky.'s Dan Gherezgher,2 Pointer by Northern Ky.'s Dan Gherezgher,0,2,1,19:16,False,1647,2025-11-25T00:19:52.206773
8,"2 Pointer by Eastern Ky.'s Juan Cranford, Jr.","2 Pointer by Eastern Ky.'s Juan Cranford, Jr.",2,2,1,18:53,False,42,2025-11-25T00:19:52.206775
9,Jumper MISSED by Northern Ky.'s Tae Dozier,Jumper MISSED by Northern Ky.'s Tae Dozier,2,2,1,18:43,False,1647,2025-11-25T00:19:52.206777
10,"Defensive rebound by Eastern Ky.'s Juan Cranford, Jr.","Defensive rebound by Eastern Ky.'s Juan Cranford, Jr.",2,2,1,18:39,False,42,2025-11-25T00:19:52.206779
11,3 Pointer MISSED by Eastern Ky.'s MJ Williams,3 Pointer MISSED by Eastern Ky.'s MJ Williams,2,2,1,18:35,False,42,2025-11-25T00:19:52.206781
12,Offensive rebound by Eastern Ky.'s Jackson Holt,Offensive rebound by Eastern Ky.'s Jackson Holt,2,2,1,18:31,False,42,2025-11-25T00:19:52.206783
13,Jumper MISSED by Eastern Ky.'s MJ Williams,Jumper MISSED by Eastern Ky.'s MJ Williams,2,2,1,18:31,False,42,2025-11-25T00:19:52.206785
14,Defensive rebound by Northern Ky.'s LJ Wells,Defensive rebound by Northern Ky.'s LJ Wells,2,2,1,18:27,False,1647,2025-11-25T00:19:52.206787
15,Jumper MISSED by Northern Ky.'s Tae Dozier,Jumper MISSED by Northern Ky.'s Tae Dozier,2,2,1,18:20,False,1647,2025-11-25T00:19:52.206788
16,Defensive rebound by Eastern Ky.'s MJ Williams,Defensive rebound by Eastern Ky.'s MJ Williams,2,2,1,18:17,False,42,2025-11-25T00:19:52.206790
17,"Turnover by Eastern Ky. 's Juan Cranford, Jr.","Turnover by Eastern Ky. 's Juan Cranford, Jr.",2,2,1,17:52,False,42,2025-11-25T00:19:52.206792
18,Steal by Northern Ky.'s LJ Wells,Steal by Northern Ky.'s LJ Wells,2,2,1,17:52,False,1647,2025-11-25T00:19:52.206794
19,2 Pointer MISSED by Northern Ky.'s Kael Robinson,2 Pointer MISSED by Northern Ky.'s Kael Robinson,2,2,1,17:28,False,1647,2025-11-25T00:19:52.206796
20,Defensive rebound by Eastern Ky.'s MJ Williams,Defensive rebound by Eastern Ky.'s MJ Williams,2,2,1,17:25,False,42,2025-11-25T00:19:52.206798
21,Offensive foul by Eastern Ky.'s Yvens Paul,Offensive foul by Eastern Ky.'s Yvens Paul,2,2,1,17:21,False,42,2025-11-25T00:19:52.206800
22,Offensive turnover by Eastern Ky.'s Yvens Paul,Offensive turnover by Eastern Ky.'s Yvens Paul,2,2,1,17:21,False,42,2025-11-25T00:19:52.206802
23,Subbing out for Northern Ky.-Dan Gherezgher,Subbing out for Northern Ky.-Dan Gherezgher,2,2,1,17:21,False,1647,2025-11-25T00:19:52.206804
24,Subbing in for Northern Ky.-Donovan Oday,Subbing in for Northern Ky.-Donovan Oday,2,2,1,17:21,False,1647,2025-11-25T00:19:52.206806
25,Subbing out for Eastern Ky.-Yvens Paul,Subbing out for Eastern Ky.-Yvens Paul,2,2,1,17:21,False,42,2025-11-25T00:19:52.206808
26,Subbing in for Eastern Ky.-Asa White,Subbing in for Eastern Ky.-Asa White,2,2,1,17:21,False,42,2025-11-25T00:19:52.206810
27,Jumper MISSED by Northern Ky.'s Ethan Elliott,Jumper MISSED by Northern Ky.'s Ethan Elliott,2,2,1,17:04,False,1647,2025-11-25T00:19:52.206812
28,Offensive rebound by Northern Ky.'s Donovan Oday,Offensive rebound by Northern Ky.'s Donovan Oday,2,2,1,17:00,False,1647,2025-11-25T00:19:52.206814
29,Jumper MISSED by Northern Ky.'s Kael Robinson,Jumper MISSED by Northern Ky.'s Kael Robinson,2,2,1,16:57,False,1647,2025-11-25T00:19:52.206816
30,Defensive rebound by Eastern Ky.'s Jackson Holt,Defensive rebound by Eastern Ky.'s Jackson Holt,2,2,1,16:54,False,42,2025-11-25T00:19:52.206818
31,2 Pointer MISSED by Eastern Ky.'s MJ Williams,2 Pointer MISSED by Eastern Ky.'s MJ Williams,2,2,1,16:40,False,42,2025-11-25T00:19:52.206820
32,Offensive rebound by Eastern Ky.'s Asa White,Offensive rebound by Eastern Ky.'s Asa White,2,2,1,16:36,False,42,2025-11-25T00:19:52.206822
33,Jumper MISSED by Eastern Ky.'s Asa White,Jumper MISSED by Eastern Ky.'s Asa White,2,2,1,16:35,False,42,2025-11-25T00:19:52.206824
34,Defensive rebound by Northern Ky.'s LJ Wells,Defensive rebound by Northern Ky.'s LJ Wells,2,2,1,16:32,False,1647,2025-11-25T00:19:52.206826
35,Subbing out for Northern Ky.-Tae Dozier,Subbing out for Northern Ky.-Tae Dozier,2,2,1,16:31,False,1647,2025-11-25T00:19:52.206828
36,Subbing in for Northern Ky.-Bryce Darbyshire,Subbing in for Northern Ky.-Bryce Darbyshire,2,2,1,16:31,False,1647,2025-11-25T00:19:52.206830
37,Subbing out for Eastern Ky.-Jackson Holt,Subbing out for Eastern Ky.-Jackson Holt,2,2,1,16:31,False,42,2025-11-25T00:19:52.206831
38,Subbing in for Eastern Ky.-Turner Buttry,Subbing in for Eastern Ky.-Turner Buttry,2,2,1,16:31,False,42,2025-11-25T00:19:52.206833
39,2 Pointer by Northern Ky.'s Donovan Oday,2 Pointer by Northern Ky.'s Donovan Oday,2,4,1,16:09,False,1647,2025-11-25T00:19:52.206835
40,Turnover by Eastern Ky. 's MJ Williams,Turnover by Eastern Ky. 's MJ Williams,2,4,1,15:42,False,42,2025-11-25T00:19:52.206837
41,Steal by Northern Ky.'s Kael Robinson,Steal by Northern Ky.'s Kael Robinson,2,4,1,15:42,False,1647,2025-11-25T00:19:52.206839
42,Commercial time out.,Commercial time out.,2,4,1,15:42,False,0,2025-11-25T00:19:52.206841
43,Subbing out for Northern Ky.-Ethan Elliott,Subbing out for Northern Ky.-Ethan Elliott,2,4,1,15:42,False,1647,2025-11-25T00:19:52.206843
44,Subbing in for Northern Ky.-Dan Gherezgher,Subbing in for Northern Ky.-Dan Gherezgher,2,4,1,15:42,False,1647,2025-11-25T00:19:52.206845
45,"Subbing out for Eastern Ky.-Juan Cranford, Jr.","Subbing out for Eastern Ky.-Juan Cranford, Jr.",2,4,1,15:42,False,42,2025-11-25T00:19:52.206847
46,Subbing in for Eastern Ky.-Jackson Holt,Subbing in for Eastern Ky.-Jackson Holt,2,4,1,15:42,False,42,2025-11-25T00:19:52.206849
47,Turnover by Northern Ky. 's Bryce Darbyshire,Turnover by Northern Ky. 's Bryce Darbyshire,2,4,1,15:13,False,1647,2025-11-25T00:19:52.206851
48,Jumper MISSED by Eastern Ky.'s Austin Ball,Jumper MISSED by Eastern Ky.'s Austin Ball,2,4,1,15:06,False,42,2025-11-25T00:19:52.206853
49,Defensive rebound by Northern Ky.'s Dan Gherezgher,Defensive rebound by Northern Ky.'s Dan Gherezgher,2,4,1,15:02,False,1647,2025-11-25T00:19:52.206855
50,Jumper by Northern Ky.'s Donovan Oday,Jumper by Northern Ky.'s Donovan Oday,2,7,1,14:56,False,1647,2025-11-25T00:19:52.206857
51,Assist by Northern Ky.'s Dan Gherezgher,Assist by Northern Ky.'s Dan Gherezgher,2,7,1,14:56,False,1647,2025-11-25T00:19:52.206859
52,Turnover by Eastern Ky. 's MJ Williams,Turnover by Eastern Ky. 's MJ Williams,2,7,1,14:35,False,42,2025-11-25T00:19:52.206861
53,Steal by Northern Ky.'s Bryce Darbyshire,Steal by Northern Ky.'s Bryce Darbyshire,2,7,1,14:35,False,1647,2025-11-25T00:19:52.206863
54,2 Pointer by Northern Ky.'s Kael Robinson,2 Pointer by Northern Ky.'s Kael Robinson,2,9,1,14:27,False,1647,2025-11-25T00:19:52.206865
55,Jumper MISSED by Eastern Ky.'s MJ Williams,Jumper MISSED by Eastern Ky.'s MJ Williams,2,9,1,13:58,False,42,2025-11-25T00:19:52.206867
56,Defensive rebound by Northern Ky.'s LJ Wells,Defensive rebound by Northern Ky.'s LJ Wells,2,9,1,13:54,False,1647,2025-11-25T00:19:52.206869
57,3 Pointer by Northern Ky.'s Dan Gherezgher,3 Pointer by Northern Ky.'s Dan Gherezgher,2,12,1,13:46,False,1647,2025-11-25T00:19:52.206871
58,Eastern Ky. takes a [short] time out.,Eastern Ky. takes a [short] time out.,2,12,1,13:43,False,42,2025-11-25T00:19:52.206873
59,Subbing out for Northern Ky.-Bryce Darbyshire,Subbing out for Northern Ky.-Bryce Darbyshire,2,12,1,13:43,False,1647,2025-11-25T00:19:52.206875
60,Subbing out for Northern Ky.-Kael Robinson,Subbing out for Northern Ky.-Kael Robinson,2,12,1,13:43,False,1647,2025-11-25T00:19:52.206876
61,Subbing in for Northern Ky.-Ethan Elliott,Subbing in for Northern Ky.-Ethan Elliott,2,12,1,13:43,False,1647,2025-11-25T00:19:52.206879
62,Subbing in for Northern Ky.-Donovan Rakotonanahary,Subbing in for Northern Ky.-Donovan Rakotonanahary,2,12,1,13:43,False,1647,2025-11-25T00:19:52.206881
63,Subbing out for Eastern Ky.-MJ Williams,Subbing out for Eastern Ky.-MJ Williams,2,12,1,13:43,False,42,2025-11-25T00:19:52.206882
64,Subbing out for Eastern Ky.-Asa White,Subbing out for Eastern Ky.-Asa White,2,12,1,13:43,False,42,2025-11-25T00:19:52.206884
65,"Subbing in for Eastern Ky.-Juan Cranford, Jr.","Subbing in for Eastern Ky.-Juan Cranford, Jr.",2,12,1,13:43,False,42,2025-11-25T00:19:52.206886
66,Subbing in for Eastern Ky.-Yvens Paul,Subbing in for Eastern Ky.-Yvens Paul,2,12,1,13:43,False,42,2025-11-25T00:19:52.206888
