sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Sananda Fru vs Godslove Nwabude (Louisville gains possession),Sananda Fru vs Godslove Nwabude (Louisville gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:39.125183
2,Jumper MISSED by Louisville's Ryan Conwell,Jumper MISSED by Louisville's Ryan Conwell,0,0,1,19:55,False,1143,2025-11-25T00:19:39.125202
3,Defensive rebound by Eastern Mich.'s Mohammad Habhab,Defensive rebound by Eastern Mich.'s Mohammad Habhab,0,0,1,19:51,False,1099,2025-11-25T00:19:39.125206
4,2 Pointer by Eastern Mich.'s Jon Sanders,2 Pointer by Eastern Mich.'s Jon Sanders,2,0,1,19:31,False,1099,2025-11-25T00:19:39.125210
5,Personal Foul on Eastern Mich.'s Godslove Nwabude (Ryan Conwell draws the foul),Personal Foul on Eastern Mich.'s Godslove Nwabude (Ryan Conwell draws the foul),2,0,1,19:15,False,1099,2025-11-25T00:19:39.125213
6,Layup MISSED by Louisville's Sananda Fru,Layup MISSED by Louisville's Sananda Fru,2,0,1,19:04,False,1143,2025-11-25T00:19:39.125217
7,Defensive rebound by Eastern Mich.'s Godslove Nwabude,Defensive rebound by Eastern Mich.'s Godslove Nwabude,2,0,1,19:01,False,1099,2025-11-25T00:19:39.125220
8,Jumper MISSED by Eastern Mich.'s Mohammad Habhab,Jumper MISSED by Eastern Mich.'s Mohammad Habhab,2,0,1,18:37,False,1099,2025-11-25T00:19:39.125223
9,Block by Louisville's J'Vonne Hadley,Block by Louisville's J'Vonne Hadley,2,0,1,18:37,False,1143,2025-11-25T00:19:39.125226
10,Defensive rebound by Louisville's Sananda Fru,Defensive rebound by Louisville's Sananda Fru,2,0,1,18:33,False,1143,2025-11-25T00:19:39.125229
11,Jumper by Louisville's Sananda Fru,Jumper by Louisville's Sananda Fru,2,2,1,18:22,False,1143,2025-11-25T00:19:39.125232
12,Assist by Louisville's J'Vonne Hadley,Assist by Louisville's J'Vonne Hadley,2,2,1,18:22,False,1143,2025-11-25T00:19:39.125235
13,2 Pointer MISSED by Eastern Mich.'s Carlos Hart,2 Pointer MISSED by Eastern Mich.'s Carlos Hart,2,2,1,18:10,False,1099,2025-11-25T00:19:39.125238
14,Block by Louisville's Isaac McKneely,Block by Louisville's Isaac McKneely,2,2,1,18:10,False,1143,2025-11-25T00:19:39.125241
15,Defensive rebound by Louisville's Ryan Conwell,Defensive rebound by Louisville's Ryan Conwell,2,2,1,18:06,False,1143,2025-11-25T00:19:39.125244
16,Personal Foul on Eastern Mich.'s Addison Patterson (Ryan Conwell draws the foul),Personal Foul on Eastern Mich.'s Addison Patterson (Ryan Conwell draws the foul),2,2,1,18:06,False,1099,2025-11-25T00:19:39.125247
17,Turnover by Louisville 's Ryan Conwell,Turnover by Louisville 's Ryan Conwell,2,2,1,17:57,False,1143,2025-11-25T00:19:39.125251
18,Steal by Eastern Mich.'s Mohammad Habhab,Steal by Eastern Mich.'s Mohammad Habhab,2,2,1,17:57,False,1099,2025-11-25T00:19:39.125254
19,Jumper MISSED by Eastern Mich.'s Addison Patterson,Jumper MISSED by Eastern Mich.'s Addison Patterson,2,2,1,17:37,False,1099,2025-11-25T00:19:39.125257
20,Defensive rebound by Louisville's Ryan Conwell,Defensive rebound by Louisville's Ryan Conwell,2,2,1,17:33,False,1143,2025-11-25T00:19:39.125260
21,2 Pointer MISSED by Louisville's Ryan Conwell,2 Pointer MISSED by Louisville's Ryan Conwell,2,2,1,17:22,False,1143,2025-11-25T00:19:39.125263
22,Offensive rebound by Louisville's Sananda Fru,Offensive rebound by Louisville's Sananda Fru,2,2,1,17:21,False,1143,2025-11-25T00:19:39.125266
23,Subbing out for Louisville-Isaac McKneely,Subbing out for Louisville-Isaac McKneely,2,2,1,17:21,False,1143,2025-11-25T00:19:39.125269
24,Subbing in for Louisville-Adrian Wooley,Subbing in for Louisville-Adrian Wooley,2,2,1,17:21,False,1143,2025-11-25T00:19:39.125272
25,Eastern Mich. takes a [short] time out.,Eastern Mich. takes a [short] time out.,2,2,1,17:21,False,1099,2025-11-25T00:19:39.125274
26,Jumper MISSED by Louisville's Ryan Conwell,Jumper MISSED by Louisville's Ryan Conwell,2,2,1,17:19,False,1143,2025-11-25T00:19:39.125278
27,Defensive rebound by Eastern Mich.'s Godslove Nwabude,Defensive rebound by Eastern Mich.'s Godslove Nwabude,2,2,1,17:15,False,1099,2025-11-25T00:19:39.125281
28,3 Pointer MISSED by Eastern Mich.'s Jon Sanders,3 Pointer MISSED by Eastern Mich.'s Jon Sanders,2,2,1,16:56,False,1099,2025-11-25T00:19:39.125283
29,Defensive rebound by Louisville's Ryan Conwell,Defensive rebound by Louisville's Ryan Conwell,2,2,1,16:53,False,1143,2025-11-25T00:19:39.125286
30,2 Pointer by Louisville's Mikel Brown Jr.,2 Pointer by Louisville's Mikel Brown Jr.,2,4,1,16:44,False,1143,2025-11-25T00:19:39.125289
31,Turnover by Eastern Mich. 's Carlos Hart,Turnover by Eastern Mich. 's Carlos Hart,2,4,1,16:21,False,1099,2025-11-25T00:19:39.125292
32,Steal by Louisville's Ryan Conwell,Steal by Louisville's Ryan Conwell,2,4,1,16:21,False,1143,2025-11-25T00:19:39.125295
33,Personal Foul on Eastern Mich.'s Carlos Hart (J'Vonne Hadley draws the foul),Personal Foul on Eastern Mich.'s Carlos Hart (J'Vonne Hadley draws the foul),2,4,1,16:20,False,1099,2025-11-25T00:19:39.125299
34,Subbing out for Louisville-Mikel Brown Jr.,Subbing out for Louisville-Mikel Brown Jr.,2,4,1,16:20,False,1143,2025-11-25T00:19:39.125302
35,Subbing out for Louisville-Sananda Fru,Subbing out for Louisville-Sananda Fru,2,4,1,16:20,False,1143,2025-11-25T00:19:39.125305
36,Subbing in for Louisville-Kobe Rodgers,Subbing in for Louisville-Kobe Rodgers,2,4,1,16:20,False,1143,2025-11-25T00:19:39.125308
37,Subbing in for Louisville-Aly Khalifa,Subbing in for Louisville-Aly Khalifa,2,4,1,16:20,False,1143,2025-11-25T00:19:39.125310
38,Subbing out for Eastern Mich.-Jon Sanders,Subbing out for Eastern Mich.-Jon Sanders,2,4,1,16:20,False,1099,2025-11-25T00:19:39.125313
39,Subbing in for Eastern Mich.-Mehki Ellison,Subbing in for Eastern Mich.-Mehki Ellison,2,4,1,16:20,False,1099,2025-11-25T00:19:39.125316
40,Subbing out for Eastern Mich.-Godslove Nwabude,Subbing out for Eastern Mich.-Godslove Nwabude,2,4,1,16:20,False,1099,2025-11-25T00:19:39.125319
41,Subbing in for Eastern Mich.-John Shanu II,Subbing in for Eastern Mich.-John Shanu II,2,4,1,16:20,False,1099,2025-11-25T00:19:39.125322
42,Jumper MISSED by Louisville's Adrian Wooley,Jumper MISSED by Louisville's Adrian Wooley,2,4,1,15:57,False,1143,2025-11-25T00:19:39.125326
