sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Moustapha Thiam vs Malachi Arrington (Cincinnati gains possession),Moustapha Thiam vs Malachi Arrington (Cincinnati gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:49.700510
2,Jumper by Cincinnati's Kerr Kriisa,Jumper by Cincinnati's Kerr Kriisa,0,3,1,19:48,False,718,2025-11-25T00:19:49.700532
3,Assist by Cincinnati's Jalen Celestine,Assist by Cincinnati's Jalen Celestine,0,3,1,19:48,False,718,2025-11-25T00:19:49.700537
4,Jumper MISSED by NJIT's Jeremy Clayville,Jumper MISSED by NJIT's Jeremy Clayville,0,3,1,19:29,False,2275,2025-11-25T00:19:49.700541
5,Defensive rebound by Cincinnati's Shon Abaev,Defensive rebound by Cincinnati's Shon Abaev,0,3,1,19:26,False,718,2025-11-25T00:19:49.700545
6,Turnover by Cincinnati 's Shon Abaev,Turnover by Cincinnati 's Shon Abaev,0,3,1,19:20,False,718,2025-11-25T00:19:49.700549
7,Jumper MISSED by NJIT's David Bolden,Jumper MISSED by NJIT's David Bolden,0,3,1,19:05,False,2275,2025-11-25T00:19:49.700553
8,Defensive rebound by Cincinnati's Moustapha Thiam,Defensive rebound by Cincinnati's Moustapha Thiam,0,3,1,19:01,False,718,2025-11-25T00:19:49.700557
9,Jumper MISSED by Cincinnati's Moustapha Thiam,Jumper MISSED by Cincinnati's Moustapha Thiam,0,3,1,18:54,False,718,2025-11-25T00:19:49.700561
10,Defensive rebound by NJIT's NJIT,Defensive rebound by NJIT's NJIT,0,3,1,18:51,False,2275,2025-11-25T00:19:49.700564
11,Jumper MISSED by NJIT's Ari Fulton,Jumper MISSED by NJIT's Ari Fulton,0,3,1,18:40,False,2275,2025-11-25T00:19:49.700568
12,Defensive rebound by Cincinnati's Kerr Kriisa,Defensive rebound by Cincinnati's Kerr Kriisa,0,3,1,18:36,False,718,2025-11-25T00:19:49.700572
13,Jumper by Cincinnati's Shon Abaev,Jumper by Cincinnati's Shon Abaev,0,6,1,18:32,False,718,2025-11-25T00:19:49.700575
14,Assist by Cincinnati's Kerr Kriisa,Assist by Cincinnati's Kerr Kriisa,0,6,1,18:32,False,718,2025-11-25T00:19:49.700579
15,Jumper MISSED by NJIT's Jeremy Clayville,Jumper MISSED by NJIT's Jeremy Clayville,0,6,1,18:08,False,2275,2025-11-25T00:19:49.700583
16,Offensive rebound by NJIT's Jordan Rogers,Offensive rebound by NJIT's Jordan Rogers,0,6,1,18:04,False,2275,2025-11-25T00:19:49.700586
17,Turnover by NJIT 's David Bolden,Turnover by NJIT 's David Bolden,0,6,1,17:59,False,2275,2025-11-25T00:19:49.700590
18,Steal by Cincinnati's Day Day Thomas,Steal by Cincinnati's Day Day Thomas,0,6,1,17:59,False,718,2025-11-25T00:19:49.700594
19,Jumper MISSED by Cincinnati's Moustapha Thiam,Jumper MISSED by Cincinnati's Moustapha Thiam,0,6,1,17:49,False,718,2025-11-25T00:19:49.700597
20,Defensive rebound by NJIT's Ari Fulton,Defensive rebound by NJIT's Ari Fulton,0,6,1,17:46,False,2275,2025-11-25T00:19:49.700601
21,2 Pointer by NJIT's Ari Fulton,2 Pointer by NJIT's Ari Fulton,2,6,1,17:42,False,2275,2025-11-25T00:19:49.700605
22,2 Pointer MISSED by NJIT's NJIT,2 Pointer MISSED by NJIT's NJIT,0,6,1,17:42,False,2275,2025-11-25T00:19:49.700608
23,Jumper MISSED by Cincinnati's Jalen Celestine,Jumper MISSED by Cincinnati's Jalen Celestine,2,6,1,17:34,False,718,2025-11-25T00:19:49.700612
24,Defensive rebound by NJIT's Ari Fulton,Defensive rebound by NJIT's Ari Fulton,2,6,1,17:30,False,2275,2025-11-25T00:19:49.700615
25,Personal Foul on Cincinnati's Day Day Thomas (David Bolden draws the foul),Personal Foul on Cincinnati's Day Day Thomas (David Bolden draws the foul),2,6,1,17:17,False,718,2025-11-25T00:19:49.700619
26,2 Pointer MISSED by NJIT's David Bolden,2 Pointer MISSED by NJIT's David Bolden,2,6,1,16:59,False,2275,2025-11-25T00:19:49.700623
27,Cincinnati gets a rebound from a dead ball.,Cincinnati gets a rebound from a dead ball.,2,6,1,16:58,False,718,2025-11-25T00:19:49.700627
28,Personal Foul on NJIT's Malachi Arrington (Moustapha Thiam draws the foul),Personal Foul on NJIT's Malachi Arrington (Moustapha Thiam draws the foul),2,6,1,16:58,False,2275,2025-11-25T00:19:49.700631
29,Assist by Cincinnati's Kerr Kriisa,Assist by Cincinnati's Kerr Kriisa,2,6,1,16:57,False,718,2025-11-25T00:19:49.700634
30,Jumper MISSED by Cincinnati's Jalen Celestine,Jumper MISSED by Cincinnati's Jalen Celestine,2,6,1,16:49,False,718,2025-11-25T00:19:49.700638
31,Defensive rebound by NJIT's Malachi Arrington,Defensive rebound by NJIT's Malachi Arrington,2,6,1,16:45,False,2275,2025-11-25T00:19:49.700642
32,2 Pointer MISSED by NJIT's Jeremy Clayville,2 Pointer MISSED by NJIT's Jeremy Clayville,2,6,1,16:37,False,2275,2025-11-25T00:19:49.700645
33,Defensive rebound by Cincinnati's Moustapha Thiam,Defensive rebound by Cincinnati's Moustapha Thiam,2,6,1,16:35,False,718,2025-11-25T00:19:49.700649
34,Slam Dunk by Cincinnati's Moustapha Thiam,Slam Dunk by Cincinnati's Moustapha Thiam,2,8,1,16:25,True,718,2025-11-25T00:19:49.700653
35,Assist by Cincinnati's Kerr Kriisa,Assist by Cincinnati's Kerr Kriisa,2,8,1,16:25,False,718,2025-11-25T00:19:49.700658
36,Jumper MISSED by NJIT's Jeremy Clayville,Jumper MISSED by NJIT's Jeremy Clayville,2,8,1,15:57,False,2275,2025-11-25T00:19:49.700660
37,Offensive rebound by NJIT's Jordan Rogers,Offensive rebound by NJIT's Jordan Rogers,2,8,1,15:54,False,2275,2025-11-25T00:19:49.700663
38,Jumper by NJIT's Ari Fulton,Jumper by NJIT's Ari Fulton,5,8,1,15:53,False,2275,2025-11-25T00:19:49.700665
39,Assist by NJIT's Jordan Rogers,Assist by NJIT's Jordan Rogers,5,8,1,15:53,False,2275,2025-11-25T00:19:49.700667
40,Layup MISSED by Cincinnati's Jalen Celestine,Layup MISSED by Cincinnati's Jalen Celestine,5,8,1,15:45,False,718,2025-11-25T00:19:49.700669
41,Defensive rebound by NJIT's Jordan Rogers,Defensive rebound by NJIT's Jordan Rogers,5,8,1,15:42,False,2275,2025-11-25T00:19:49.700672
42,3 Pointer by NJIT's NJIT,3 Pointer by NJIT's NJIT,8,8,1,15:39,False,2275,2025-11-25T00:19:49.700674
43,Jumper MISSED by NJIT's Jeremy Clayville,Jumper MISSED by NJIT's Jeremy Clayville,5,8,1,15:39,False,2275,2025-11-25T00:19:49.700676
44,Offensive rebound by NJIT's Ari Fulton,Offensive rebound by NJIT's Ari Fulton,5,8,1,15:36,False,2275,2025-11-25T00:19:49.700678
45,Jumper MISSED by NJIT's David Bolden,Jumper MISSED by NJIT's David Bolden,5,8,1,15:33,False,2275,2025-11-25T00:19:49.700681
46,Defensive rebound by Cincinnati's Moustapha Thiam,Defensive rebound by Cincinnati's Moustapha Thiam,5,8,1,15:30,False,718,2025-11-25T00:19:49.700683
47,Jumper MISSED by Cincinnati's Shon Abaev,Jumper MISSED by Cincinnati's Shon Abaev,5,8,1,15:26,False,718,2025-11-25T00:19:49.700685
48,Defensive rebound by NJIT's Jordan Rogers,Defensive rebound by NJIT's Jordan Rogers,5,8,1,15:23,False,2275,2025-11-25T00:19:49.700688
49,Personal Foul on Cincinnati's Shon Abaev (Ari Fulton draws the foul),Personal Foul on Cincinnati's Shon Abaev (Ari Fulton draws the foul),5,8,1,15:07,False,718,2025-11-25T00:19:49.700690
50,Subbing out for Cincinnati-Day Day Thomas,Subbing out for Cincinnati-Day Day Thomas,5,8,1,15:07,False,718,2025-11-25T00:19:49.700692
51,Subbing out for Cincinnati-Shon Abaev,Subbing out for Cincinnati-Shon Abaev,5,8,1,15:07,False,718,2025-11-25T00:19:49.700695
52,Subbing out for Cincinnati-Jalen Celestine,Subbing out for Cincinnati-Jalen Celestine,5,8,1,15:07,False,718,2025-11-25T00:19:49.700697
53,Subbing in for Cincinnati-Sencire Harris,Subbing in for Cincinnati-Sencire Harris,5,8,1,15:07,False,718,2025-11-25T00:19:49.700699
54,Subbing in for Cincinnati-Jordi Rodriguez,Subbing in for Cincinnati-Jordi Rodriguez,5,8,1,15:07,False,718,2025-11-25T00:19:49.700702
55,Subbing in for Cincinnati-Tyler McKinley,Subbing in for Cincinnati-Tyler McKinley,5,8,1,15:07,False,718,2025-11-25T00:19:49.700704
56,Subbing out for NJIT-Jeremy Clayville,Subbing out for NJIT-Jeremy Clayville,5,8,1,15:07,False,2275,2025-11-25T00:19:49.700707
57,Subbing in for NJIT-Rocco Awad,Subbing in for NJIT-Rocco Awad,5,8,1,15:07,False,2275,2025-11-25T00:19:49.700709
58,Free Throw MISSED  by NJIT's Ari Fulton,Free Throw MISSED  by NJIT's Ari Fulton,5,8,1,15:07,False,2275,2025-11-25T00:19:49.700712
59,NJIT gets a rebound from a dead ball.,NJIT gets a rebound from a dead ball.,6,8,1,15:07,False,2275,2025-11-25T00:19:49.700714
60,NJIT gets a rebound from a dead ball.,NJIT gets a rebound from a dead ball.,5,8,1,15:07,False,2275,2025-11-25T00:19:49.700716
61,Free Throw  by NJIT's Ari Fulton,Free Throw  by NJIT's Ari Fulton,6,8,1,15:07,False,2275,2025-11-25T00:19:49.700718
62,Free Throw  by NJIT's Ari Fulton,Free Throw  by NJIT's Ari Fulton,7,8,1,15:07,False,2275,2025-11-25T00:19:49.700721
63,Jumper MISSED by Cincinnati's Moustapha Thiam,Jumper MISSED by Cincinnati's Moustapha Thiam,7,8,1,14:44,False,718,2025-11-25T00:19:49.700723
64,Defensive rebound by NJIT's Malachi Arrington,Defensive rebound by NJIT's Malachi Arrington,7,8,1,14:41,False,2275,2025-11-25T00:19:49.700725
65,Personal Foul on Cincinnati's Moustapha Thiam (Malachi Arrington draws the foul),Personal Foul on Cincinnati's Moustapha Thiam (Malachi Arrington draws the foul),7,8,1,14:33,False,718,2025-11-25T00:19:49.700728
66,Free Throw  by NJIT's Malachi Arrington,Free Throw  by NJIT's Malachi Arrington,8,8,1,14:33,False,2275,2025-11-25T00:19:49.700730
67,Free Throw  by NJIT's Malachi Arrington,Free Throw  by NJIT's Malachi Arrington,9,8,1,14:33,False,2275,2025-11-25T00:19:49.700733
68,Layup by Cincinnati's Moustapha Thiam,Layup by Cincinnati's Moustapha Thiam,9,10,1,14:03,False,718,2025-11-25T00:19:49.700735
69,Assist by Cincinnati's Kerr Kriisa,Assist by Cincinnati's Kerr Kriisa,9,10,1,14:03,False,718,2025-11-25T00:19:49.700737
70,Turnover by NJIT 's David Bolden,Turnover by NJIT 's David Bolden,9,10,1,13:39,False,2275,2025-11-25T00:19:49.700739
71,Steal by Cincinnati's Moustapha Thiam,Steal by Cincinnati's Moustapha Thiam,9,10,1,13:39,False,718,2025-11-25T00:19:49.700742
72,Slam Dunk MISSED by Cincinnati's Moustapha Thiam,Slam Dunk MISSED by Cincinnati's Moustapha Thiam,9,10,1,13:33,True,718,2025-11-25T00:19:49.700744
73,Offensive rebound by Cincinnati's Tyler McKinley,Offensive rebound by Cincinnati's Tyler McKinley,9,10,1,13:30,False,718,2025-11-25T00:19:49.700746
74,Jumper MISSED by Cincinnati's Jordi Rodriguez,Jumper MISSED by Cincinnati's Jordi Rodriguez,9,10,1,13:27,False,718,2025-11-25T00:19:49.700748
75,Offensive rebound by Cincinnati's Tyler McKinley,Offensive rebound by Cincinnati's Tyler McKinley,9,10,1,13:24,False,718,2025-11-25T00:19:49.700751
76,Layup by Cincinnati's Moustapha Thiam,Layup by Cincinnati's Moustapha Thiam,9,12,1,13:23,False,718,2025-11-25T00:19:49.700753
77,Assist by Cincinnati's Tyler McKinley,Assist by Cincinnati's Tyler McKinley,9,12,1,13:23,False,718,2025-11-25T00:19:49.700755
78,2 Pointer MISSED by NJIT's Ari Fulton,2 Pointer MISSED by NJIT's Ari Fulton,9,12,1,13:01,False,2275,2025-11-25T00:19:49.700759
79,Offensive rebound by NJIT's Malachi Arrington,Offensive rebound by NJIT's Malachi Arrington,9,12,1,12:55,False,2275,2025-11-25T00:19:49.700761
