sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Theo Seng vs Austin Parks (Troy gains possession),Theo Seng vs Austin Parks (Troy gains possession),0,0,1,20:00,False,0,2025-11-25T00:18:54.129538
2,Layup by Troy's Theo Seng,Layup by Troy's Theo Seng,0,2,1,19:41,False,2350,2025-11-25T00:18:54.129558
3,Jumper by Toledo's Kyler VanderJagt,Jumper by Toledo's Kyler VanderJagt,2,2,1,19:23,False,291,2025-11-25T00:18:54.129561
4,Layup MISSED by Troy's Thomas Dowd,Layup MISSED by Troy's Thomas Dowd,2,2,1,19:03,False,2350,2025-11-25T00:18:54.129563
5,Block by Toledo's Kyler VanderJagt,Block by Toledo's Kyler VanderJagt,2,2,1,19:03,False,291,2025-11-25T00:18:54.129565
6,Offensive rebound by Troy's Troy,Offensive rebound by Troy's Troy,2,2,1,19:03,False,2350,2025-11-25T00:18:54.129566
7,Jumper MISSED by Troy's Thomas Dowd,Jumper MISSED by Troy's Thomas Dowd,2,2,1,18:55,False,2350,2025-11-25T00:18:54.129568
8,Defensive rebound by Toledo's Kyler VanderJagt,Defensive rebound by Toledo's Kyler VanderJagt,2,2,1,18:50,False,291,2025-11-25T00:18:54.129570
9,Jumper MISSED by Toledo's Kyler VanderJagt,Jumper MISSED by Toledo's Kyler VanderJagt,2,2,1,18:45,False,291,2025-11-25T00:18:54.129572
10,Defensive rebound by Troy's Victor Valdes,Defensive rebound by Troy's Victor Valdes,2,2,1,18:41,False,2350,2025-11-25T00:18:54.129573
11,Layup MISSED by Troy's Victor Valdes,Layup MISSED by Troy's Victor Valdes,2,2,1,18:33,False,2350,2025-11-25T00:18:54.129575
12,Defensive rebound by Toledo's Austin Parks,Defensive rebound by Toledo's Austin Parks,2,2,1,18:31,False,291,2025-11-25T00:18:54.129576
13,Layup MISSED by Toledo's Leroy Blyden Jr.,Layup MISSED by Toledo's Leroy Blyden Jr.,2,2,1,18:28,False,291,2025-11-25T00:18:54.129578
14,Block by Troy's Thomas Dowd,Block by Troy's Thomas Dowd,2,2,1,18:28,False,2350,2025-11-25T00:18:54.129581
15,Defensive rebound by Troy's Troy,Defensive rebound by Troy's Troy,2,2,1,18:27,False,2350,2025-11-25T00:18:54.129583
16,Personal Foul on Toledo's Sean Craig (Theo Seng draws the foul),Personal Foul on Toledo's Sean Craig (Theo Seng draws the foul),2,2,1,18:27,False,291,2025-11-25T00:18:54.129584
17,Jumper MISSED by Troy's Thomas Dowd,Jumper MISSED by Troy's Thomas Dowd,2,2,1,18:09,False,2350,2025-11-25T00:18:54.129586
18,Defensive rebound by Toledo's Sean Craig,Defensive rebound by Toledo's Sean Craig,2,2,1,18:03,False,291,2025-11-25T00:18:54.129587
19,2 Pointer MISSED by Toledo's Leroy Blyden Jr.,2 Pointer MISSED by Toledo's Leroy Blyden Jr.,2,2,1,17:58,False,291,2025-11-25T00:18:54.129589
20,Defensive rebound by Troy's Kerrington Kiel,Defensive rebound by Troy's Kerrington Kiel,2,2,1,17:54,False,2350,2025-11-25T00:18:54.129590
21,Layup by Troy's Theo Seng,Layup by Troy's Theo Seng,2,4,1,17:42,False,2350,2025-11-25T00:18:54.129591
22,Jumper MISSED by Toledo's Kyler VanderJagt,Jumper MISSED by Toledo's Kyler VanderJagt,2,4,1,17:23,False,291,2025-11-25T00:18:54.129593
23,Offensive rebound by Toledo's Austin Parks,Offensive rebound by Toledo's Austin Parks,2,4,1,17:17,False,291,2025-11-25T00:18:54.129594
24,2 Pointer by Toledo's Sean Craig,2 Pointer by Toledo's Sean Craig,4,4,1,17:07,False,291,2025-11-25T00:18:54.129596
25,2 Pointer by Troy's Theo Seng,2 Pointer by Troy's Theo Seng,4,6,1,16:42,False,2350,2025-11-25T00:18:54.129598
26,Turnover by Toledo 's Kyler VanderJagt,Turnover by Toledo 's Kyler VanderJagt,4,6,1,16:23,False,291,2025-11-25T00:18:54.129600
27,2 Pointer MISSED by Troy's Theo Seng,2 Pointer MISSED by Troy's Theo Seng,4,6,1,16:10,False,2350,2025-11-25T00:18:54.129601
28,Defensive rebound by Toledo's Sean Craig,Defensive rebound by Toledo's Sean Craig,4,6,1,16:07,False,291,2025-11-25T00:18:54.129602
