sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Brian Waddell vs Simeon German (Bellarmine gains possession),Brian Waddell vs Simeon German (Bellarmine gains possession),0,0,1,20:00,False,0,2025-11-25T00:19:50.810900
2,Jumper MISSED by Bellarmine's Jack Karasinski,Jumper MISSED by Bellarmine's Jack Karasinski,0,0,1,19:37,False,1560,2025-11-25T00:19:50.810915
3,Defensive rebound by The Citadel's Eze Wali,Defensive rebound by The Citadel's Eze Wali,0,0,1,19:33,False,1076,2025-11-25T00:19:50.810918
4,Jumper MISSED by The Citadel's Keynan Davis,Jumper MISSED by The Citadel's Keynan Davis,0,0,1,19:16,False,1076,2025-11-25T00:19:50.810921
5,Offensive rebound by The Citadel's Carter Kingsbury,Offensive rebound by The Citadel's Carter Kingsbury,0,0,1,19:11,False,1076,2025-11-25T00:19:50.810923
6,Jumper MISSED by The Citadel's Keynan Davis,Jumper MISSED by The Citadel's Keynan Davis,0,0,1,18:53,False,1076,2025-11-25T00:19:50.810925
7,Defensive rebound by Bellarmine's Bellarmine,Defensive rebound by Bellarmine's Bellarmine,0,0,1,18:49,False,1560,2025-11-25T00:19:50.810927
8,Turnover by Bellarmine [shot clock violation],Turnover by Bellarmine [shot clock violation],0,0,1,18:21,False,1560,2025-11-25T00:19:50.810929
9,Layup by The Citadel's Carter Kingsbury,Layup by The Citadel's Carter Kingsbury,0,2,1,18:04,False,1076,2025-11-25T00:19:50.810931
10,Jumper MISSED by Bellarmine's Myles Watkins,Jumper MISSED by Bellarmine's Myles Watkins,0,2,1,17:32,False,1560,2025-11-25T00:19:50.810933
11,Defensive rebound by The Citadel's Keynan Davis,Defensive rebound by The Citadel's Keynan Davis,0,2,1,17:30,False,1076,2025-11-25T00:19:50.810935
12,Personal Foul on Bellarmine's Sam Donald (Keynan Davis draws the foul),Personal Foul on Bellarmine's Sam Donald (Keynan Davis draws the foul),0,2,1,17:18,False,1560,2025-11-25T00:19:50.810937
13,Free Throw MISSED  by The Citadel's Keynan Davis,Free Throw MISSED  by The Citadel's Keynan Davis,0,2,1,17:18,False,1076,2025-11-25T00:19:50.810939
14,The Citadel gets a rebound from a dead ball.,The Citadel gets a rebound from a dead ball.,0,2,1,17:18,False,1076,2025-11-25T00:19:50.810941
15,Subbing out for Bellarmine-Myles Watkins,Subbing out for Bellarmine-Myles Watkins,0,2,1,17:18,False,1560,2025-11-25T00:19:50.810943
16,Subbing out for Bellarmine-Jack Karasinski,Subbing out for Bellarmine-Jack Karasinski,0,2,1,17:18,False,1560,2025-11-25T00:19:50.810945
17,Subbing in for Bellarmine-Darrius Bolden,Subbing in for Bellarmine-Darrius Bolden,0,2,1,17:18,False,1560,2025-11-25T00:19:50.810947
18,Subbing in for Bellarmine-Michael Wilson Jr.,Subbing in for Bellarmine-Michael Wilson Jr.,0,2,1,17:18,False,1560,2025-11-25T00:19:50.810949
19,Free Throw MISSED  by The Citadel's Keynan Davis,Free Throw MISSED  by The Citadel's Keynan Davis,0,2,1,17:18,False,1076,2025-11-25T00:19:50.810951
20,Defensive rebound by Bellarmine's Sam Donald,Defensive rebound by Bellarmine's Sam Donald,0,2,1,17:15,False,1560,2025-11-25T00:19:50.810953
21,Personal Foul on The Citadel's Carter Kingsbury (Brian Waddell draws the foul),Personal Foul on The Citadel's Carter Kingsbury (Brian Waddell draws the foul),0,2,1,17:09,False,1076,2025-11-25T00:19:50.810955
22,Layup by Bellarmine's Brian Waddell,Layup by Bellarmine's Brian Waddell,2,2,1,16:49,False,1560,2025-11-25T00:19:50.810957
23,Jumper by The Citadel's Carter Kingsbury,Jumper by The Citadel's Carter Kingsbury,2,4,1,16:20,False,1076,2025-11-25T00:19:50.810959
24,Jumper MISSED by Bellarmine's Michael Wilson Jr.,Jumper MISSED by Bellarmine's Michael Wilson Jr.,2,4,1,16:10,False,1560,2025-11-25T00:19:50.810961
25,Offensive rebound by Bellarmine's Bellarmine,Offensive rebound by Bellarmine's Bellarmine,2,4,1,16:10,False,1560,2025-11-25T00:19:50.810963
26,Subbing out for The Citadel-Christian Moore,Subbing out for The Citadel-Christian Moore,2,4,1,16:10,False,1076,2025-11-25T00:19:50.810965
27,Subbing in for The Citadel-Dante Kearse,Subbing in for The Citadel-Dante Kearse,2,4,1,16:10,False,1076,2025-11-25T00:19:50.810967
28,Jumper by Bellarmine's Kenyon Goodin,Jumper by Bellarmine's Kenyon Goodin,5,4,1,16:05,True,1560,2025-11-25T00:19:50.810969
29,Assist by Bellarmine's Sam Donald,Assist by Bellarmine's Sam Donald,5,4,1,16:05,False,1560,2025-11-25T00:19:50.810971
30,Slam Dunk by The Citadel's Keynan Davis,Slam Dunk by The Citadel's Keynan Davis,5,6,1,15:37,True,1076,2025-11-25T00:19:50.810973
31,Assist by The Citadel's Eze Wali,Assist by The Citadel's Eze Wali,5,6,1,15:37,False,1076,2025-11-25T00:19:50.810975
32,Jumper MISSED by Bellarmine's Brian Waddell,Jumper MISSED by Bellarmine's Brian Waddell,5,6,1,15:19,False,1560,2025-11-25T00:19:50.810977
33,Defensive rebound by The Citadel's Dante Kearse,Defensive rebound by The Citadel's Dante Kearse,5,6,1,15:17,False,1076,2025-11-25T00:19:50.810979
