sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Jaquan Scott vs James O'Donnell (Ark.-Pine Bluff gains possession),Jaquan Scott vs James O'Donnell (Ark.-Pine Bluff gains possession),0,0,1,20:00,False,0,2025-11-22T01:14:18.865255
2,Turnover by Ark.-Pine Bluff,Turnover by Ark.-Pine Bluff,0,0,1,19:44,False,1019,2025-11-22T01:14:18.865289
3,Jumper by Portland's Joel Foxwell,Jumper by Portland's Joel Foxwell,0,2,1,19:37,False,1296,2025-11-22T01:14:18.865297
4,2 Pointer MISSED by Portland's Portland,2 Pointer MISSED by Portland's Portland,0,0,1,19:37,False,1296,2025-11-22T01:14:18.865382
5,Layup MISSED by Ark.-Pine Bluff's Jaquan Scott,Layup MISSED by Ark.-Pine Bluff's Jaquan Scott,0,2,1,19:16,False,1019,2025-11-22T01:14:18.865398
6,Defensive rebound by Portland's Garrett Nuckolls,Defensive rebound by Portland's Garrett Nuckolls,0,2,1,19:14,False,1296,2025-11-22T01:14:18.865407
7,Layup MISSED by Portland's James O'Donnell,Layup MISSED by Portland's James O'Donnell,0,2,1,19:01,False,1296,2025-11-22T01:14:18.865413
8,Block by Ark.-Pine Bluff's Milhan Charles,Block by Ark.-Pine Bluff's Milhan Charles,0,2,1,19:01,False,1019,2025-11-22T01:14:18.865512
9,Portland gets a rebound from a dead ball.,Portland gets a rebound from a dead ball.,0,2,1,19:01,False,1296,2025-11-22T01:14:18.865521
10,Jumper MISSED by Portland's Joel Foxwell,Jumper MISSED by Portland's Joel Foxwell,0,2,1,18:52,False,1296,2025-11-22T01:14:18.865529
11,Defensive rebound by Ark.-Pine Bluff's Jaquan Scott,Defensive rebound by Ark.-Pine Bluff's Jaquan Scott,0,2,1,18:48,False,1019,2025-11-22T01:14:18.865535
12,Jumper by Ark.-Pine Bluff's Milhan Charles,Jumper by Ark.-Pine Bluff's Milhan Charles,2,2,1,18:37,False,1019,2025-11-22T01:14:18.865541
13,Personal Foul on Portland's Cameron Williams (Milhan Charles draws the foul),Personal Foul on Portland's Cameron Williams (Milhan Charles draws the foul),2,2,1,18:37,False,1296,2025-11-22T01:14:18.865548
14,Subbing out for Portland-Cameron Williams,Subbing out for Portland-Cameron Williams,2,2,1,18:37,False,1296,2025-11-22T01:14:18.865554
15,Subbing in for Portland-Timo George,Subbing in for Portland-Timo George,2,2,1,18:37,False,1296,2025-11-22T01:14:18.865560
16,Free Throw  by Ark.-Pine Bluff's Milhan Charles,Free Throw  by Ark.-Pine Bluff's Milhan Charles,3,2,1,18:37,False,1019,2025-11-22T01:14:18.865567
17,Jumper MISSED by Portland's Garrett Nuckolls,Jumper MISSED by Portland's Garrett Nuckolls,3,2,1,18:19,False,1296,2025-11-22T01:14:18.865573
