sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Jared Davis vs Shainen Carter (Johnson C. Smith gains possession),Jared Davis vs Shainen Carter (Johnson C. Smith gains possession),0,0,1,20:00,False,0,2025-11-22T01:24:52.895714
2,Personal Foul on Ga. Southern's Tavarus Webb (Jared Davis draws the foul),Personal Foul on Ga. Southern's Tavarus Webb (Jared Davis draws the foul),0,0,1,19:53,False,1804,2025-11-22T01:24:52.895744
3,Free Throw MISSED  by Johnson C. Smith's Jared Davis,Free Throw MISSED  by Johnson C. Smith's Jared Davis,0,0,1,19:52,False,2167,2025-11-22T01:24:52.895750
4,Johnson C. Smith gets a rebound from a dead ball.,Johnson C. Smith gets a rebound from a dead ball.,0,0,1,19:52,False,2167,2025-11-22T01:24:52.895754
5,Free Throw MISSED  by Johnson C. Smith's Jared Davis,Free Throw MISSED  by Johnson C. Smith's Jared Davis,0,0,1,19:52,False,2167,2025-11-22T01:24:52.895757
6,Defensive rebound by Ga. Southern's Tavarus Webb,Defensive rebound by Ga. Southern's Tavarus Webb,0,0,1,19:51,False,1804,2025-11-22T01:24:52.895761
7,Jumper MISSED by Ga. Southern's Tavarus Webb,Jumper MISSED by Ga. Southern's Tavarus Webb,0,0,1,19:35,False,1804,2025-11-22T01:24:52.895766
8,Defensive rebound by Johnson C. Smith's Jamauri Bryant,Defensive rebound by Johnson C. Smith's Jamauri Bryant,0,0,1,19:30,False,2167,2025-11-22T01:24:52.895770
9,Turnover by Johnson C. Smith 's Jamauri Bryant,Turnover by Johnson C. Smith 's Jamauri Bryant,0,0,1,19:19,False,2167,2025-11-22T01:24:52.895774
10,Turnover by Ga. Southern 's Tyren Moore,Turnover by Ga. Southern 's Tyren Moore,0,0,1,19:03,False,1804,2025-11-22T01:24:52.895778
11,Jumper MISSED by Johnson C. Smith's Anthony Williams,Jumper MISSED by Johnson C. Smith's Anthony Williams,0,0,1,18:46,False,2167,2025-11-22T01:24:52.895782
12,Defensive rebound by Ga. Southern's Tsvet Sotirov,Defensive rebound by Ga. Southern's Tsvet Sotirov,0,0,1,18:42,False,1804,2025-11-22T01:24:52.895786
13,Personal Foul on Johnson C. Smith's Anthony Williams (Shainen Carter draws the foul),Personal Foul on Johnson C. Smith's Anthony Williams (Shainen Carter draws the foul),0,0,1,18:31,False,2167,2025-11-22T01:24:52.895790
14,Free Throw MISSED  by Ga. Southern's Shainen Carter,Free Throw MISSED  by Ga. Southern's Shainen Carter,0,0,1,18:31,False,1804,2025-11-22T01:24:52.895794
15,Ga. Southern gets a rebound from a dead ball.,Ga. Southern gets a rebound from a dead ball.,0,0,1,18:31,False,1804,2025-11-22T01:24:52.895798
16,Free Throw MISSED  by Ga. Southern's Shainen Carter,Free Throw MISSED  by Ga. Southern's Shainen Carter,0,0,1,18:31,False,1804,2025-11-22T01:24:52.895801
17,Defensive rebound by Johnson C. Smith's Jamauri Bryant,Defensive rebound by Johnson C. Smith's Jamauri Bryant,0,0,1,18:30,False,2167,2025-11-22T01:24:52.895805
18,Layup MISSED by Johnson C. Smith's Trey Pettigrew,Layup MISSED by Johnson C. Smith's Trey Pettigrew,0,0,1,18:20,False,2167,2025-11-22T01:24:52.895809
19,Block by Ga. Southern's Shainen Carter,Block by Ga. Southern's Shainen Carter,0,0,1,18:20,False,1804,2025-11-22T01:24:52.895814
20,Defensive rebound by Ga. Southern's Ga. Southern,Defensive rebound by Ga. Southern's Ga. Southern,0,0,1,18:19,False,1804,2025-11-22T01:24:52.895817
21,2 Pointer by Ga. Southern's Shainen Carter,2 Pointer by Ga. Southern's Shainen Carter,0,2,1,18:05,False,1804,2025-11-22T01:24:52.895820
22,Jumper MISSED by Johnson C. Smith's Trey Pettigrew,Jumper MISSED by Johnson C. Smith's Trey Pettigrew,0,2,1,17:38,False,2167,2025-11-22T01:24:52.895824
23,Offensive rebound by Johnson C. Smith's Jared Davis,Offensive rebound by Johnson C. Smith's Jared Davis,0,2,1,17:28,False,2167,2025-11-22T01:24:52.895828
24,2 Pointer by Johnson C. Smith's Jared Davis,2 Pointer by Johnson C. Smith's Jared Davis,2,2,1,17:28,False,2167,2025-11-22T01:24:52.895831
25,Jumper MISSED by Ga. Southern's Tsvet Sotirov,Jumper MISSED by Ga. Southern's Tsvet Sotirov,2,2,1,17:22,False,1804,2025-11-22T01:24:52.895835
26,Defensive rebound by Johnson C. Smith's Johnson C. Smith,Defensive rebound by Johnson C. Smith's Johnson C. Smith,2,2,1,17:19,False,2167,2025-11-22T01:24:52.895839
27,Personal Foul on Ga. Southern's Jefferson Koulibaly (Trey Pettigrew draws the foul),Personal Foul on Ga. Southern's Jefferson Koulibaly (Trey Pettigrew draws the foul),2,2,1,17:19,False,1804,2025-11-22T01:24:52.895844
28,Layup by Johnson C. Smith's Jared Davis,Layup by Johnson C. Smith's Jared Davis,4,2,1,16:55,False,2167,2025-11-22T01:24:52.895847
29,2 Pointer by Ga. Southern's Jefferson Koulibaly,2 Pointer by Ga. Southern's Jefferson Koulibaly,4,4,1,16:35,False,1804,2025-11-22T01:24:52.895852
30,2 Pointer by Johnson C. Smith's Javian Cannady,2 Pointer by Johnson C. Smith's Javian Cannady,6,4,1,16:27,False,2167,2025-11-22T01:24:52.895856
31,Jumper MISSED by Ga. Southern's Tyren Moore,Jumper MISSED by Ga. Southern's Tyren Moore,6,4,1,16:06,False,1804,2025-11-22T01:24:52.895860
32,Defensive rebound by Johnson C. Smith's Jamauri Bryant,Defensive rebound by Johnson C. Smith's Jamauri Bryant,6,4,1,16:01,False,2167,2025-11-22T01:24:52.895864
33,Jumper by Johnson C. Smith's Anthony Williams,Jumper by Johnson C. Smith's Anthony Williams,9,4,1,15:47,False,2167,2025-11-22T01:24:52.895868
34,Assist by Johnson C. Smith's Jamauri Bryant,Assist by Johnson C. Smith's Jamauri Bryant,9,4,1,15:47,False,2167,2025-11-22T01:24:52.895872
35,Turnover by Ga. Southern 's Tsvet Sotirov,Turnover by Ga. Southern 's Tsvet Sotirov,9,4,1,15:33,False,1804,2025-11-22T01:24:52.895896
36,Steal by Johnson C. Smith's Anthony Williams,Steal by Johnson C. Smith's Anthony Williams,9,4,1,15:33,False,2167,2025-11-22T01:24:52.895908
37,Jumper MISSED by Johnson C. Smith's Anthony Williams,Jumper MISSED by Johnson C. Smith's Anthony Williams,9,4,1,15:24,False,2167,2025-11-22T01:24:52.895913
38,Defensive rebound by Ga. Southern's Jefferson Koulibaly,Defensive rebound by Ga. Southern's Jefferson Koulibaly,9,4,1,15:19,False,1804,2025-11-22T01:24:52.895918
39,Jumper MISSED by Ga. Southern's Shainen Carter,Jumper MISSED by Ga. Southern's Shainen Carter,9,4,1,15:09,False,1804,2025-11-22T01:24:52.895922
40,Offensive rebound by Ga. Southern's Tsvet Sotirov,Offensive rebound by Ga. Southern's Tsvet Sotirov,9,4,1,15:06,False,1804,2025-11-22T01:24:52.895925
41,Jumper MISSED by Ga. Southern's Tavarus Webb,Jumper MISSED by Ga. Southern's Tavarus Webb,9,4,1,15:03,False,1804,2025-11-22T01:24:52.895930
42,Defensive rebound by Johnson C. Smith's Anthony Williams,Defensive rebound by Johnson C. Smith's Anthony Williams,9,4,1,14:59,False,2167,2025-11-22T01:24:52.895934
43,Turnover by Johnson C. Smith 's Jamauri Bryant,Turnover by Johnson C. Smith 's Jamauri Bryant,9,4,1,14:57,False,2167,2025-11-22T01:24:52.895939
44,Commercial time out.,Commercial time out.,9,4,1,14:57,False,0,2025-11-22T01:24:52.895943
45,Subbing out for Ga. Southern-Tsvet Sotirov,Subbing out for Ga. Southern-Tsvet Sotirov,9,4,1,14:57,False,1804,2025-11-22T01:24:52.895946
46,Subbing out for Ga. Southern-Jefferson Koulibaly,Subbing out for Ga. Southern-Jefferson Koulibaly,9,4,1,14:57,False,1804,2025-11-22T01:24:52.895949
47,Subbing out for Ga. Southern-Shainen Carter,Subbing out for Ga. Southern-Shainen Carter,9,4,1,14:57,False,1804,2025-11-22T01:24:52.895953
48,Subbing out for Ga. Southern-Tyren Moore,Subbing out for Ga. Southern-Tyren Moore,9,4,1,14:57,False,1804,2025-11-22T01:24:52.895957
49,Subbing out for Ga. Southern-Tavarus Webb,Subbing out for Ga. Southern-Tavarus Webb,9,4,1,14:57,False,1804,2025-11-22T01:24:52.895960
