sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,AJ Rohosy vs Jeremiah Evans (Stanford gains possession),AJ Rohosy vs Jeremiah Evans (Stanford gains possession),0,0,1,20:00,False,0,2025-11-22T01:32:14.360097
2,Jumper MISSED by Stanford's Chisom Okpara,Jumper MISSED by Stanford's Chisom Okpara,0,0,1,19:46,False,2338,2025-11-22T01:32:14.360132
3,Defensive rebound by Louisiana's De'Vion Lavergne,Defensive rebound by Louisiana's De'Vion Lavergne,0,0,1,19:41,False,2336,2025-11-22T01:32:14.360139
4,2 Pointer by Louisiana's Joshua Lewis,2 Pointer by Louisiana's Joshua Lewis,2,0,1,19:19,False,2336,2025-11-22T01:32:14.360145
5,2 Pointer MISSED by Stanford's Ebuka Okorie,2 Pointer MISSED by Stanford's Ebuka Okorie,2,0,1,19:03,False,2338,2025-11-22T01:32:14.360151
6,Louisiana gets a rebound from a dead ball.,Louisiana gets a rebound from a dead ball.,2,0,1,19:03,False,2336,2025-11-22T01:32:14.360157
7,Personal Foul on Stanford's AJ Rohosy (Dorian Finister draws the foul),Personal Foul on Stanford's AJ Rohosy (Dorian Finister draws the foul),2,0,1,19:03,False,2338,2025-11-22T01:32:14.360162
8,Offensive foul by Louisiana's Joshua Lewis,Offensive foul by Louisiana's Joshua Lewis,2,0,1,18:43,False,2336,2025-11-22T01:32:14.360168
9,Offensive turnover by Louisiana's Joshua Lewis,Offensive turnover by Louisiana's Joshua Lewis,2,0,1,18:43,False,2336,2025-11-22T01:32:14.360174
10,Jumper MISSED by Stanford's Ebuka Okorie,Jumper MISSED by Stanford's Ebuka Okorie,2,0,1,18:25,False,2338,2025-11-22T01:32:14.360179
11,Offensive rebound by Stanford's Chisom Okpara,Offensive rebound by Stanford's Chisom Okpara,2,0,1,18:23,False,2338,2025-11-22T01:32:14.360185
12,Turnover by Stanford 's Chisom Okpara,Turnover by Stanford 's Chisom Okpara,2,0,1,18:15,False,2338,2025-11-22T01:32:14.360191
13,Steal by Louisiana's Joshua Lewis,Steal by Louisiana's Joshua Lewis,2,0,1,18:15,False,2336,2025-11-22T01:32:14.360196
14,2 Pointer by Louisiana's De'Vion Lavergne,2 Pointer by Louisiana's De'Vion Lavergne,4,0,1,17:56,False,2336,2025-11-22T01:32:14.360201
15,Assist by Louisiana's Dariyus Woodson,Assist by Louisiana's Dariyus Woodson,4,0,1,17:56,False,2336,2025-11-22T01:32:14.360207
16,Foul on Stanford'sStanford,Foul on Stanford'sStanford,4,0,1,17:50,False,2338,2025-11-22T01:32:14.360212
17,Personal Foul on Louisiana's De'Vion Lavergne (Chisom Okpara draws the foul),Personal Foul on Louisiana's De'Vion Lavergne (Chisom Okpara draws the foul),4,0,1,17:50,False,2336,2025-11-22T01:32:14.360218
18,Subbing out for Stanford-Chisom Okpara,Subbing out for Stanford-Chisom Okpara,4,0,1,17:50,False,2338,2025-11-22T01:32:14.360223
19,Subbing in for Stanford-Ryan Agarwal,Subbing in for Stanford-Ryan Agarwal,4,0,1,17:50,False,2338,2025-11-22T01:32:14.360229
20,Subbing out for Louisiana-Joshua Lewis,Subbing out for Louisiana-Joshua Lewis,4,0,1,17:50,False,2336,2025-11-22T01:32:14.360234
21,Subbing in for Louisiana-Jaxon Olvera,Subbing in for Louisiana-Jaxon Olvera,4,0,1,17:50,False,2336,2025-11-22T01:32:14.360239
22,Personal Foul on Louisiana's Jeremiah Evans (AJ Rohosy draws the foul),Personal Foul on Louisiana's Jeremiah Evans (AJ Rohosy draws the foul),4,0,1,17:38,False,2336,2025-11-22T01:32:14.360245
23,Subbing out for Louisiana-Jeremiah Evans,Subbing out for Louisiana-Jeremiah Evans,4,0,1,17:38,False,2336,2025-11-22T01:32:14.360250
24,Subbing in for Louisiana-Kyran Ratliff,Subbing in for Louisiana-Kyran Ratliff,4,0,1,17:38,False,2336,2025-11-22T01:32:14.360255
25,Jumper MISSED by Stanford's Aidan Cammann,Jumper MISSED by Stanford's Aidan Cammann,4,0,1,17:19,False,2338,2025-11-22T01:32:14.360261
26,Offensive rebound by Stanford's AJ Rohosy,Offensive rebound by Stanford's AJ Rohosy,4,0,1,17:14,False,2338,2025-11-22T01:32:14.360267
27,2 Pointer MISSED by Stanford's AJ Rohosy,2 Pointer MISSED by Stanford's AJ Rohosy,4,0,1,17:14,False,2338,2025-11-22T01:32:14.360272
