sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Foul on Ga. Southern'sGa. Southern,Foul on Ga. Southern'sGa. Southern,0,0,1,20:00,False,1804,2025-11-22T01:17:00.059609
2,Toyaz Solomon vs Andres Burney (UNC Asheville gains possession),Toyaz Solomon vs Andres Burney (UNC Asheville gains possession),0,0,1,20:00,False,0,2025-11-22T01:17:00.059635
3,Jumper by UNC Asheville's Justin Wright,Jumper by UNC Asheville's Justin Wright,2,0,1,19:43,False,554,2025-11-22T01:17:00.059640
4,Layup MISSED by Ga. Southern's Andres Burney,Layup MISSED by Ga. Southern's Andres Burney,2,0,1,19:25,False,1804,2025-11-22T01:17:00.059644
5,Defensive rebound by UNC Asheville's Toyaz Solomon,Defensive rebound by UNC Asheville's Toyaz Solomon,2,0,1,19:22,False,554,2025-11-22T01:17:00.059647
6,Jumper by UNC Asheville's Toyaz Solomon,Jumper by UNC Asheville's Toyaz Solomon,4,0,1,19:08,False,554,2025-11-22T01:17:00.059651
7,Jumper MISSED by Ga. Southern's Tavarus Webb,Jumper MISSED by Ga. Southern's Tavarus Webb,4,0,1,19:00,False,1804,2025-11-22T01:17:00.059654
8,Defensive rebound by UNC Asheville's Kameron Taylor,Defensive rebound by UNC Asheville's Kameron Taylor,4,0,1,18:56,False,554,2025-11-22T01:17:00.059657
9,Personal Foul on Ga. Southern's Andres Burney (Toyaz Solomon draws the foul),Personal Foul on Ga. Southern's Andres Burney (Toyaz Solomon draws the foul),4,0,1,18:50,False,1804,2025-11-22T01:17:00.059660
10,Jumper MISSED by UNC Asheville's DJ Patrick,Jumper MISSED by UNC Asheville's DJ Patrick,4,0,1,18:48,False,554,2025-11-22T01:17:00.059664
11,Defensive rebound by Ga. Southern's Alden Applewhite,Defensive rebound by Ga. Southern's Alden Applewhite,4,0,1,18:42,False,1804,2025-11-22T01:17:00.059667
12,Jumper MISSED by Ga. Southern's Nakavieon White,Jumper MISSED by Ga. Southern's Nakavieon White,4,0,1,18:35,False,1804,2025-11-22T01:17:00.059670
13,Defensive rebound by UNC Asheville's Myles Mayfield,Defensive rebound by UNC Asheville's Myles Mayfield,4,0,1,18:32,False,554,2025-11-22T01:17:00.059673
14,2 Pointer by UNC Asheville's Kameron Taylor,2 Pointer by UNC Asheville's Kameron Taylor,6,0,1,18:28,False,554,2025-11-22T01:17:00.059676
15,Personal Foul on Ga. Southern's Nakavieon White (Kameron Taylor draws the foul),Personal Foul on Ga. Southern's Nakavieon White (Kameron Taylor draws the foul),6,0,1,18:28,False,1804,2025-11-22T01:17:00.059679
