sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Shawn Phillips Jr. vs Robert Vaihola (Missouri gains possession),Shawn Phillips Jr. vs Robert Vaihola (Missouri gains possession),0,0,1,20:00,False,0,2025-11-22T01:23:31.191209
2,Turnover by Missouri 's Mark Mitchell,Turnover by Missouri 's Mark Mitchell,0,0,1,19:48,False,1169,2025-11-22T01:23:31.191230
3,Jumper MISSED by Minnesota's Cade Tyson,Jumper MISSED by Minnesota's Cade Tyson,0,0,1,19:38,False,2197,2025-11-22T01:23:31.191235
4,Offensive rebound by Minnesota's Jaylen Crocker-Johnson,Offensive rebound by Minnesota's Jaylen Crocker-Johnson,0,0,1,19:32,False,2197,2025-11-22T01:23:31.191239
5,Jumper MISSED by Minnesota's Chansey Willis Jr.,Jumper MISSED by Minnesota's Chansey Willis Jr.,0,0,1,19:16,False,2197,2025-11-22T01:23:31.191243
6,Offensive rebound by Minnesota's Robert Vaihola,Offensive rebound by Minnesota's Robert Vaihola,0,0,1,19:11,False,2197,2025-11-22T01:23:31.191247
7,Turnover by Minnesota [shot clock violation],Turnover by Minnesota [shot clock violation],0,0,1,18:52,False,2197,2025-11-22T01:23:31.191251
8,Jumper MISSED by Missouri's Anthony Robinson II,Jumper MISSED by Missouri's Anthony Robinson II,0,0,1,18:31,False,1169,2025-11-22T01:23:31.191255
9,Defensive rebound by Minnesota's Jaylen Crocker-Johnson,Defensive rebound by Minnesota's Jaylen Crocker-Johnson,0,0,1,18:28,False,2197,2025-11-22T01:23:31.191258
10,Jumper by Minnesota's Isaac Asuma,Jumper by Minnesota's Isaac Asuma,3,0,1,18:23,False,2197,2025-11-22T01:23:31.191262
11,Assist by Minnesota's Chansey Willis Jr.,Assist by Minnesota's Chansey Willis Jr.,3,0,1,18:23,False,2197,2025-11-22T01:23:31.191266
12,2 Pointer by Missouri's Sebastian Mack,2 Pointer by Missouri's Sebastian Mack,3,2,1,18:03,False,1169,2025-11-22T01:23:31.191270
13,Personal Foul on Missouri's Shawn Phillips Jr. (Cade Tyson draws the foul),Personal Foul on Missouri's Shawn Phillips Jr. (Cade Tyson draws the foul),3,2,1,17:50,False,1169,2025-11-22T01:23:31.191274
14,Jumper by Minnesota's Isaac Asuma,Jumper by Minnesota's Isaac Asuma,6,2,1,17:46,False,2197,2025-11-22T01:23:31.191278
15,Assist by Minnesota's Cade Tyson,Assist by Minnesota's Cade Tyson,6,2,1,17:46,False,2197,2025-11-22T01:23:31.191282
16,Jumper MISSED by Missouri's Shawn Phillips Jr.,Jumper MISSED by Missouri's Shawn Phillips Jr.,6,2,1,17:28,False,1169,2025-11-22T01:23:31.191286
17,Defensive rebound by Minnesota's Jaylen Crocker-Johnson,Defensive rebound by Minnesota's Jaylen Crocker-Johnson,6,2,1,17:23,False,2197,2025-11-22T01:23:31.191289
18,Jumper MISSED by Minnesota's Jaylen Crocker-Johnson,Jumper MISSED by Minnesota's Jaylen Crocker-Johnson,6,2,1,17:19,False,2197,2025-11-22T01:23:31.191293
19,Defensive rebound by Missouri's Shawn Phillips Jr.,Defensive rebound by Missouri's Shawn Phillips Jr.,6,2,1,17:16,False,1169,2025-11-22T01:23:31.191297
20,Jumper by Missouri's Sebastian Mack,Jumper by Missouri's Sebastian Mack,6,5,1,17:05,False,1169,2025-11-22T01:23:31.191301
21,Assist by Missouri's Anthony Robinson II,Assist by Missouri's Anthony Robinson II,6,5,1,17:05,False,1169,2025-11-22T01:23:31.191304
