sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Okechukwu Okeke vs Daniel Hankins-Sanford (UAlbany gains possession),Okechukwu Okeke vs Daniel Hankins-Sanford (UAlbany gains possession),0,0,1,20:00,False,0,2025-11-22T01:17:44.969262
2,Turnover by UAlbany 's Isaac Abidde,Turnover by UAlbany 's Isaac Abidde,0,0,1,19:43,False,452,2025-11-22T01:17:44.969285
3,Jumper MISSED by Massachusetts's K'Jei Parker,Jumper MISSED by Massachusetts's K'Jei Parker,0,0,1,19:30,False,2506,2025-11-22T01:17:44.969291
4,UAlbany gets a rebound from a dead ball.,UAlbany gets a rebound from a dead ball.,0,0,1,19:28,False,452,2025-11-22T01:17:44.969296
5,Personal Foul on Massachusetts's Jayden Ndjigue (Tarique Foster draws the foul),Personal Foul on Massachusetts's Jayden Ndjigue (Tarique Foster draws the foul),0,0,1,19:28,False,2506,2025-11-22T01:17:44.969301
6,Layup MISSED by UAlbany's Jaden Kempson,Layup MISSED by UAlbany's Jaden Kempson,0,0,1,19:19,False,452,2025-11-22T01:17:44.969306
7,Defensive rebound by Massachusetts's Daniel Hankins-Sanford,Defensive rebound by Massachusetts's Daniel Hankins-Sanford,0,0,1,19:16,False,2506,2025-11-22T01:17:44.969310
8,Layup by Massachusetts's Leonardo Bettiol,Layup by Massachusetts's Leonardo Bettiol,0,2,1,19:07,False,2506,2025-11-22T01:17:44.969315
9,Jumper MISSED by UAlbany's Tarique Foster,Jumper MISSED by UAlbany's Tarique Foster,0,2,1,18:41,False,452,2025-11-22T01:17:44.969319
10,Offensive rebound by UAlbany's Isaac Abidde,Offensive rebound by UAlbany's Isaac Abidde,0,2,1,18:40,False,452,2025-11-22T01:17:44.969323
11,Personal Foul on Massachusetts's Leonardo Bettiol (Isaac Abidde draws the foul),Personal Foul on Massachusetts's Leonardo Bettiol (Isaac Abidde draws the foul),0,2,1,18:40,False,2506,2025-11-22T01:17:44.969328
12,Free Throw MISSED  by UAlbany's Isaac Abidde,Free Throw MISSED  by UAlbany's Isaac Abidde,0,2,1,18:40,False,452,2025-11-22T01:17:44.969332
13,UAlbany gets a rebound from a dead ball.,UAlbany gets a rebound from a dead ball.,0,2,1,18:40,False,452,2025-11-22T01:17:44.969336
14,Free Throw  by UAlbany's Isaac Abidde,Free Throw  by UAlbany's Isaac Abidde,1,2,1,18:40,False,452,2025-11-22T01:17:44.969340
15,Jumper MISSED by Massachusetts's Daniel Hankins-Sanford,Jumper MISSED by Massachusetts's Daniel Hankins-Sanford,1,2,1,18:32,False,2506,2025-11-22T01:17:44.969344
16,Defensive rebound by UAlbany's UAlbany,Defensive rebound by UAlbany's UAlbany,1,2,1,18:29,False,452,2025-11-22T01:17:44.969348
17,Turnover by UAlbany,Turnover by UAlbany,1,2,1,18:05,False,452,2025-11-22T01:17:44.969353
18,Turnover by Massachusetts 's Jayden Ndjigue,Turnover by Massachusetts 's Jayden Ndjigue,1,2,1,17:45,False,2506,2025-11-22T01:17:44.969358
19,Steal by UAlbany's Jaden Kempson,Steal by UAlbany's Jaden Kempson,1,2,1,17:45,False,452,2025-11-22T01:17:44.969362
20,Slam Dunk by UAlbany's Okechukwu Okeke,Slam Dunk by UAlbany's Okechukwu Okeke,3,2,1,17:41,True,452,2025-11-22T01:17:44.969366
21,Assist by UAlbany's Jaden Kempson,Assist by UAlbany's Jaden Kempson,3,2,1,17:41,False,452,2025-11-22T01:17:44.969370
22,Jumper MISSED by Massachusetts's K'Jei Parker,Jumper MISSED by Massachusetts's K'Jei Parker,3,2,1,17:26,False,2506,2025-11-22T01:17:44.969375
23,Defensive rebound by UAlbany's Jaden Kempson,Defensive rebound by UAlbany's Jaden Kempson,3,2,1,17:23,False,452,2025-11-22T01:17:44.969379
24,Personal Foul on Massachusetts's K'Jei Parker (Jaden Kempson draws the foul),Personal Foul on Massachusetts's K'Jei Parker (Jaden Kempson draws the foul),3,2,1,17:22,False,2506,2025-11-22T01:17:44.969384
25,Free Throw  by UAlbany's Jaden Kempson,Free Throw  by UAlbany's Jaden Kempson,4,2,1,17:22,False,452,2025-11-22T01:17:44.969388
26,Subbing out for Massachusetts-K'Jei Parker,Subbing out for Massachusetts-K'Jei Parker,4,2,1,17:22,False,2506,2025-11-22T01:17:44.969392
27,Subbing in for Massachusetts-Danny Carbuccia,Subbing in for Massachusetts-Danny Carbuccia,4,2,1,17:22,False,2506,2025-11-22T01:17:44.969396
28,Free Throw MISSED  by UAlbany's Jaden Kempson,Free Throw MISSED  by UAlbany's Jaden Kempson,4,2,1,17:22,False,452,2025-11-22T01:17:44.969401
29,Defensive rebound by Massachusetts's Marcus Banks,Defensive rebound by Massachusetts's Marcus Banks,4,2,1,17:19,False,2506,2025-11-22T01:17:44.969405
30,Personal Foul on UAlbany's Tarique Foster (Daniel Hankins-Sanford draws the foul),Personal Foul on UAlbany's Tarique Foster (Daniel Hankins-Sanford draws the foul),4,2,1,17:07,False,452,2025-11-22T01:17:44.969411
31,Free Throw  by Massachusetts's Daniel Hankins-Sanford,Free Throw  by Massachusetts's Daniel Hankins-Sanford,4,3,1,17:07,False,2506,2025-11-22T01:17:44.969416
32,Free Throw  by Massachusetts's Daniel Hankins-Sanford,Free Throw  by Massachusetts's Daniel Hankins-Sanford,4,4,1,17:07,False,2506,2025-11-22T01:17:44.969420
33,Jumper MISSED by UAlbany's Amir Lindsey,Jumper MISSED by UAlbany's Amir Lindsey,4,4,1,16:51,False,452,2025-11-22T01:17:44.969425
34,Defensive rebound by Massachusetts's Jayden Ndjigue,Defensive rebound by Massachusetts's Jayden Ndjigue,4,4,1,16:49,False,2506,2025-11-22T01:17:44.969429
35,Layup MISSED by Massachusetts's Jayden Ndjigue,Layup MISSED by Massachusetts's Jayden Ndjigue,4,4,1,16:45,False,2506,2025-11-22T01:17:44.969434
