sequence_number,type,description,away_score,home_score,period,clock,scoring_play,team_id,timestamp_utc
1,Caelum Swanton-Rodger vs Rafael Castro (Old Dominion gains possession),Caelum Swanton-Rodger vs Rafael Castro (Old Dominion gains possession),0,0,1,20:00,False,0,2025-11-22T01:27:38.520744
2,Layup MISSED by Old Dominion's Caelum Swanton-Rodger,Layup MISSED by Old Dominion's Caelum Swanton-Rodger,0,0,1,19:35,False,223,2025-11-22T01:27:38.520765
3,Defensive rebound by George Washington's Tyrone Marshall,Defensive rebound by George Washington's Tyrone Marshall,0,0,1,19:32,False,397,2025-11-22T01:27:38.520770
4,Personal Foul on Old Dominion's Caelum Swanton-Rodger (Rafael Castro draws the foul),Personal Foul on Old Dominion's Caelum Swanton-Rodger (Rafael Castro draws the foul),0,0,1,19:24,False,223,2025-11-22T01:27:38.520775
5,Free Throw MISSED  by George Washington's Rafael Castro,Free Throw MISSED  by George Washington's Rafael Castro,0,0,1,19:24,False,397,2025-11-22T01:27:38.520779
6,George Washington gets a rebound from a dead ball.,George Washington gets a rebound from a dead ball.,0,0,1,19:24,False,397,2025-11-22T01:27:38.520851
7,Free Throw  by George Washington's Rafael Castro,Free Throw  by George Washington's Rafael Castro,0,1,1,19:24,False,397,2025-11-22T01:27:38.520860
8,Jumper by Old Dominion's Jordan Battle,Jumper by Old Dominion's Jordan Battle,2,1,1,19:01,False,223,2025-11-22T01:27:38.520866
9,Assist by Old Dominion's Caelum Swanton-Rodger,Assist by Old Dominion's Caelum Swanton-Rodger,2,1,1,19:01,False,223,2025-11-22T01:27:38.520870
10,Jumper by George Washington's Tre Dinkins,Jumper by George Washington's Tre Dinkins,2,4,1,18:51,False,397,2025-11-22T01:27:38.520875
11,Jumper MISSED by Old Dominion's Ketron Shaw,Jumper MISSED by Old Dominion's Ketron Shaw,2,4,1,18:32,False,223,2025-11-22T01:27:38.520879
12,Defensive rebound by George Washington's Rafael Castro,Defensive rebound by George Washington's Rafael Castro,2,4,1,18:28,False,397,2025-11-22T01:27:38.520883
13,Turnover by George Washington 's Tre Dinkins,Turnover by George Washington 's Tre Dinkins,2,4,1,18:21,False,397,2025-11-22T01:27:38.520888
14,Steal by Old Dominion's LJ Thomas,Steal by Old Dominion's LJ Thomas,2,4,1,18:21,False,223,2025-11-22T01:27:38.520891
