team_id,uid,location,name,abbreviation,displayName,shortDisplayName,logo
2509,s:40~l:41~t:2509,Purdue,Purdue Boilermakers,PUR,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
339,s:40~l:41~t:339,Evansville,Evansville Purple Aces,EVAN,Evansville Purple Aces,Purple Aces,https://a.espncdn.com/i/teamlogos/ncaa/500/339.png
150,s:40~l:41~t:150,Duke,Duke Blue Devils,DUKE,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png
251,s:40~l:41~t:251,Texas,Texas Longhorns,TEX,Texas Longhorns,Longhorns,https://a.espncdn.com/i/teamlogos/ncaa/500/251.png
96,s:40~l:41~t:96,Kentucky,Kentucky Wildcats,UK,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png
2447,s:40~l:41~t:2447,Nicholls,Nicholls Colonels,NICH,Nicholls Colonels,Colonels,https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png
2641,s:40~l:41~t:2641,Texas Tech,Texas Tech Red Raiders,TTU,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
2815,s:40~l:41~t:2815,Lindenwood,Lindenwood Lions,LIN,Lindenwood Lions,Lions,https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png
2378,s:40~l:41~t:2378,UMBC,UMBC Retrievers,UMBC,UMBC Retrievers,Retrievers,https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png
112706,s:40~l:41~t:112706,Penn State-York,Penn State-York Nittany Lions,PSUY,Penn State-York Nittany Lions,Nittany Lions,https://a.espncdn.com/combiner/i?img=/i/teamlogos/default-team-logo-500.png&h=244&w=244
2565,s:40~l:41~t:2565,SIU Edwardsville,SIU Edwardsville Cougars,SIUE,SIU Edwardsville Cougars,Cougars,https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png
3107,s:40~l:41~t:3107,East-West University,East-West University Phantoms,EAWE,East-West University Phantoms,Phantoms,https://a.espncdn.com/combiner/i?img=/i/teamlogos/default-team-logo-500.png&h=244&w=244
2579,s:40~l:41~t:2579,South Carolina,South Carolina Gamecocks,SC,South Carolina Gamecocks,Gamecocks,https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
2448,s:40~l:41~t:2448,North Carolina A&T,North Carolina A&T Aggies,NCAT,North Carolina A&T Aggies,Aggies,https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png
52,s:40~l:41~t:52,Florida State,Florida State Seminoles,FSU,Florida State Seminoles,Seminoles,https://a.espncdn.com/i/teamlogos/ncaa/500/52.png
2016,s:40~l:41~t:2016,Alcorn State,Alcorn State Braves,ALCN,Alcorn State Braves,Braves,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png
2193,s:40~l:41~t:2193,East Tennessee State,East Tennessee State Buccaneers,ETSU,East Tennessee State Buccaneers,Buccaneers,https://a.espncdn.com/i/teamlogos/ncaa/500/2193.png
124947,s:40~l:41~t:124947,Converse University,Converse University Valkyries,CVU,Converse University Valkyries,Valkyries,https://a.espncdn.com/combiner/i?img=/i/teamlogos/default-team-logo-500.png&h=244&w=244
2405,s:40~l:41~t:2405,Monmouth,Monmouth Hawks,MONM,Monmouth Hawks,Hawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png
2857,s:40~l:41~t:2857,Caldwell,Caldwell Cougars,CALDW,Caldwell Cougars,Cougars,https://a.espncdn.com/i/teamlogos/ncaa/500/2857.png
2363,s:40~l:41~t:2363,Manhattan,Manhattan Jaspers,MAN,Manhattan Jaspers,Jaspers,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png
