contest_id,period,period_display,clock,score,home_score,visitor_score,description,event_description,team_id,is_home,first_name,last_name,event_id
6505938,1,1st Half,20:00,(0-0),0,0,James Barlow vs Riley Jacobs (Penn St.-York gains possession),James Barlow vs Riley Jacobs (Penn St.-York gains possession),0,False,,,-99
6505938,1,1st Half,19:41,(2-0),0,2,Layup by Penn St.-York's Terrell Neal,Layup by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,19:18,(2-2),2,2,Layup by UMBC's Jah'Likai King,Layup by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,18:53,(2-2),2,2,Jumper MISSED by Penn St.-York's Tony Benkovic,Jumper MISSED by Penn St.-York's Tony Benkovic,53655,False,Tony,Benkovic,-99
6505938,1,1st Half,18:50,(2-2),2,2,Defensive rebound by UMBC's Jah'Likai King,Defensive rebound by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,18:35,(2-4),4,2,Layup by UMBC's Caden Diggs,Layup by UMBC's Caden Diggs,438,True,Caden,Diggs,-99
6505938,1,1st Half,18:35,(2-4),4,2,Personal Foul on Penn St.-York's James Barlow (Caden Diggs draws the foul),Personal Foul on Penn St.-York's James Barlow (Caden Diggs draws the foul),53655,False,James,Barlow,-99
6505938,1,1st Half,18:35,(2-5),5,2,Free Throw  by UMBC's Caden Diggs,Free Throw  by UMBC's Caden Diggs,438,True,Caden,Diggs,-99
6505938,1,1st Half,18:10,(2-5),5,2,Turnover by Penn St.-York 's Quenton Wells,Turnover by Penn St.-York 's Quenton Wells,53655,False,Quenton,Wells,-99
6505938,1,1st Half,18:00,(2-5),5,2,Layup MISSED by UMBC's Jah'Likai King,Layup MISSED by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,17:57,(2-5),5,2,Defensive rebound by Penn St.-York's James Barlow,Defensive rebound by Penn St.-York's James Barlow,53655,False,James,Barlow,-99
6505938,1,1st Half,17:39,(4-5),5,4,Jumper by Penn St.-York's John Godinez,Jumper by Penn St.-York's John Godinez,53655,False,John,Godinez,-99
6505938,1,1st Half,17:39,(4-5),5,4,Personal Foul on UMBC's Riley Jacobs (John Godinez draws the foul),Personal Foul on UMBC's Riley Jacobs (John Godinez draws the foul),438,True,Riley,Jacobs,-99
6505938,1,1st Half,17:39,(4-5),5,4,Subbing out for Penn St.-York-James Barlow,Subbing out for Penn St.-York-James Barlow,53655,False,James,Barlow,-99
6505938,1,1st Half,17:39,(4-5),5,4,Subbing in for Penn St.-York-Joey Valerio,Subbing in for Penn St.-York-Joey Valerio,53655,False,Joey,Valerio,-99
6505938,1,1st Half,17:39,(4-5),5,4,Free Throw MISSED  by Penn St.-York's John Godinez,Free Throw MISSED  by Penn St.-York's John Godinez,53655,False,John,Godinez,-99
6505938,1,1st Half,17:39,(4-5),5,4,Defensive rebound by UMBC's Caden Diggs,Defensive rebound by UMBC's Caden Diggs,438,True,Caden,Diggs,-99
6505938,1,1st Half,17:21,(4-5),5,4,Jumper MISSED by UMBC's Jah'Likai King,Jumper MISSED by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,17:17,(4-5),5,4,Offensive rebound by UMBC's Caden Diggs,Offensive rebound by UMBC's Caden Diggs,438,True,Caden,Diggs,-99
6505938,1,1st Half,17:14,(4-5),5,4,Layup MISSED by UMBC's Ace Valentine,Layup MISSED by UMBC's Ace Valentine,438,True,Ace,Valentine,-99
6505938,1,1st Half,17:11,(4-5),5,4,Defensive rebound by Penn St.-York's Terrell Neal,Defensive rebound by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,17:02,(4-5),5,4,Layup MISSED by Penn St.-York's Quenton Wells,Layup MISSED by Penn St.-York's Quenton Wells,53655,False,Quenton,Wells,-99
6505938,1,1st Half,17:02,(4-5),5,4,Block by UMBC's Caden Diggs,Block by UMBC's Caden Diggs,438,True,Caden,Diggs,-99
6505938,1,1st Half,16:58,(4-5),5,4,Defensive rebound by UMBC's Jah'Likai King,Defensive rebound by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,16:49,(4-7),7,4,Layup by UMBC's Riley Jacobs,Layup by UMBC's Riley Jacobs,438,True,Riley,Jacobs,-99
6505938,1,1st Half,16:23,(6-7),7,6,Layup by Penn St.-York's Terrell Neal,Layup by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,16:11,(6-7),7,6,Jumper MISSED by UMBC's Jah'Likai King,Jumper MISSED by UMBC's Jah'Likai King,438,True,Jah'Likai,King,-99
6505938,1,1st Half,16:09,(6-7),7,6,Defensive rebound by Penn St.-York's Terrell Neal,Defensive rebound by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,15:39,(6-7),7,6,Jumper MISSED by Penn St.-York's John Godinez,Jumper MISSED by Penn St.-York's John Godinez,53655,False,John,Godinez,-99
6505938,1,1st Half,15:37,(6-7),7,6,Offensive rebound by Penn St.-York's Terrell Neal,Offensive rebound by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,15:35,(8-7),7,8,Layup by Penn St.-York's Joey Valerio,Layup by Penn St.-York's Joey Valerio,53655,False,Joey,Valerio,-99
6505938,1,1st Half,15:35,(8-7),7,8,Assist by Penn St.-York's Terrell Neal,Assist by Penn St.-York's Terrell Neal,53655,False,Terrell,Neal,-99
6505938,1,1st Half,15:19,(8-7),7,8,Personal Foul on Penn St.-York's Tony Benkovic (Ace Valentine draws the foul),Personal Foul on Penn St.-York's Tony Benkovic (Ace Valentine draws the foul),53655,False,Tony,Benkovic,-99
6505938,1,1st Half,15:19,(8-7),7,8,Commercial time out.,Commercial time out.,0,False,,,-99
6505938,1,1st Half,15:19,(8-7),7,8,Subbing out for Penn St.-York-Tony Benkovic,Subbing out for Penn St.-York-Tony Benkovic,53655,False,Tony,Benkovic,-99
6505938,1,1st Half,15:19,(8-7),7,8,Subbing in for Penn St.-York-Donnell Campbell,Subbing in for Penn St.-York-Donnell Campbell,53655,False,Donnell,Campbell,-99
