game_id,team_id,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalPct,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalPct,freeThrowsMade-freeThrowsAttempted,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fastBreakPoints,pointsInPaint,fouls
401715865,270,away,23-64,35.9,4-24,16.7,12-20,60.0,44,13,31,8,9,0,20,0,20,0,0,0,12,10,38,31
401715865,2344,home,22-56,39.3,4-16,25.0,28-40,70.0,46,12,34,14,13,7,18,0,18,0,0,0,24,23,34,22
