game_id,team_id,home_away,fieldGoalsMade-fieldGoalsAttempted,fieldGoalPct,threePointFieldGoalsMade-threePointFieldGoalsAttempted,threePointFieldGoalPct,freeThrowsMade-freeThrowsAttempted,freeThrowPct,totalRebounds,offensiveRebounds,defensiveRebounds,assists,steals,blocks,turnovers,teamTurnovers,totalTurnovers,technicalFouls,totalTechnicalFouls,flagrantFouls,turnoverPoints,fastBreakPoints,pointsInPaint,fouls,largestLead
401823215,2747,away,28-51,55,16-28,57,22-29,76,29,6,23,25,4,6,12,1,12,0,0,0,16,9,24,18,21
401823215,91,home,30-59,51,5-19,26,21-26,81,28,9,19,11,8,1,8,1,8,0,0,0,22,11,50,20,5
