game_id,team_id,home_away,avgPoints,fieldGoalPct,threePointFieldGoalPct,avgRebounds,avgAssists,avgBlocks,avgSteals,avgTeamTurnovers,avgTotalTurnovers,streak,avgPointsAgainst
401811969,2225,away,50.0,27,21,30.0,10.0,2.0,10.0,2.0,24.0,,
401811969,2057,home,81.0,50,31,38.3,16.0,3.0,6.5,0.0,16.5,W4,67.5
