game_id,team_id,home_away,avgPoints,fieldGoalPct,threePointFieldGoalPct,avgRebounds,avgAssists,avgBlocks,avgSteals,avgTeamTurnovers,avgTotalTurnovers,streak,avgPointsAgainst
401824025,130201,away,55.7,36,25,30.0,9.3,2.0,3.7,1.7,21.7,,
401824025,3101,home,77.4,43,27,38.1,11.3,3.0,7.6,0.4,12.9,L1,77.1
