game_id,team_id,home_away,streak,avgPointsAgainst,avgPoints,fieldGoalPct,threePointFieldGoalPct,avgRebounds,avgAssists,avgBlocks,avgSteals,avgTeamTurnovers,avgTotalTurnovers
401820799,2429,away,L2,71.8,73.3,44,38,38.5,12.8,4.0,4.5,0.8,12.0
401820799,2026,home,W1,66.8,74.4,44,30,37.4,13.2,4.0,7.0,1.2,11.0
